Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
0,-5153.3,25.0427,-5178.34,136.57,0,0
100,-5151.05,21.6892,-5172.74,134.621,0,0
200,-5149.55,26.4587,-5176.01,138.124,0,0
300,-5147.3,24.9942,-5172.3,129.338,0,0
400,-5145.8,18.3603,-5164.16,131.063,0,0
500,-5143.55,27.4404,-5170.99,124.259,0,0
600,-5142.05,28.7534,-5170.8,133.013,0,0
700,-5139.8,32.865,-5172.66,145.891,0,0
800,-5138.29,25.8864,-5164.18,152.697,0,0
900,-5136.04,24.0006,-5160.04,151.902,0,0
1000,-5134.54,18.7068,-5153.25,136.701,0,0
1100,-5132.29,22.2659,-5154.56,131.573,0,0
1200,-5130.79,35.6544,-5166.45,145.713,0,0
1300,-5128.55,34.6873,-5163.23,156.678,0,0
1400,-5127.05,34.8685,-5161.92,169.716,0,0
1500,-5124.8,35.9824,-5160.78,181.348,0,0
1600,-5123.3,32.1455,-5155.45,182.057,0,0
1700,-5121.05,37.6612,-5158.71,185.552,0,0
1800,-5119.55,43.6366,-5163.19,194.564,0,0
1900,-5117.29,41.2814,-5158.58,205.83,0,0
2000,-5115.8,50.3068,-5166.1,223.296,0,0
2100,-5113.54,35.4114,-5148.95,215.79,0,0
2200,-5112.04,29.7174,-5141.76,196.798,0,0
2300,-5109.79,31.8025,-5141.59,192.74,0,0
2400,-5108.29,28.9031,-5137.19,189.907,0,0
2500,-5106.04,43.2923,-5149.34,201.363,0,0
2600,-5104.55,57.0405,-5161.59,220.623,0,0
2700,-5102.3,48.8232,-5151.12,239.805,0,0
2800,-5100.8,49.1694,-5149.97,254.418,0,0
2900,-5098.55,47.8573,-5146.41,247.411,0,0
3000,-5097.05,44.9521,-5142,248.061,0,0
3100,-5094.8,58.0094,-5152.81,261.153,0,0
3200,-5093.3,62.4266,-5155.72,287.723,0,0
3300,-5091.04,45.6821,-5136.72,285.18,0,0
3400,-5089.54,42.245,-5131.78,271.832,0,0
3500,-5087.29,38.7584,-5126.04,264.92,0,0
3600,-5085.79,43.4196,-5129.21,243.733,0,0
3700,-5083.54,52.5623,-5136.1,252.033,0,0
3800,-5082.04,64.2978,-5146.34,273.368,0,0
3900,-5079.79,72.1256,-5151.92,296.996,0,0
4000,-5078.3,60.7828,-5139.08,312.806,0,0
4100,-5076.05,45.2826,-5121.33,322.117,0,0
4200,-5074.55,70.9336,-5145.48,314.859,0,0
4300,-5072.3,58.5148,-5130.81,316.467,0,0
4400,-5070.79,69.1345,-5139.93,345.864,0,0
4500,-5068.54,64.0458,-5132.59,345.922,0,0
4600,-5067.04,77.6606,-5144.7,353.308,0,0
4700,-5064.79,47.8872,-5112.67,354.758,0,0
4800,-5063.29,43.1499,-5106.44,307.603,0,0
4900,-5061.03,57.2434,-5118.28,295.507,0,0
5000,-5059.54,71.7405,-5131.28,319.805,0,0
5100,-5057.29,57.167,-5114.46,327.318,0,0
5200,-5055.79,86.7294,-5142.52,347.822,0,0
5300,-5053.54,66.3304,-5119.88,377.065,0,0
5400,-5052.05,67.1377,-5119.18,375.807,0,0
5500,-5049.8,81.9987,-5131.79,381.976,0,0
5600,-5048.29,73.2597,-5121.55,391.929,0,0
5700,-5046.04,77.4527,-5123.49,399.092,0,0
5800,-5044.54,80.5092,-5125.05,410.336,0,0
5900,-5042.29,72.0145,-5114.3,402.404,0,0
6000,-5040.79,62.5439,-5103.33,392.545,0,0
6100,-5038.53,64.1525,-5102.69,377.557,0,0
6200,-5037.03,63.4003,-5100.43,374.638,0,0
6300,-5034.79,77.4783,-5112.27,379.166,0,0
6400,-5033.29,86.3768,-5119.67,389.846,0,0
6500,-5031.04,76.6148,-5107.66,412.952,0,0
6600,-5029.55,95.5009,-5125.05,436.518,0,0
6700,-5027.29,87.0088,-5114.3,445.638,0,0
6800,-5025.79,83.8433,-5109.63,453.597,0,0
6900,-5023.54,78.8878,-5102.43,464.993,0,0
7000,-5022.04,84.8962,-5106.93,450.898,0,0
7100,-5019.79,85.8861,-5105.67,457.186,0,0
7200,-5018.28,82.94,-5101.22,464.248,0,0
7300,-5016.03,76.6406,-5092.67,452.507,0,0
7400,-5014.53,71.4058,-5085.94,435.285,0,0
7500,-5012.29,79.0097,-5091.3,427.533,0,0
7600,-5010.79,80.4793,-5091.27,431.248,0,0
7700,-5008.54,96.8977,-5105.44,443.306,0,0
7800,-5007.04,92.1379,-5099.18,464.66,0,0
7900,-5004.79,106.329,-5111.12,483.875,0,0
8000,-5003.29,91.4808,-5094.77,505.858,0,0
8100,-5001.04,86.6683,-5087.71,504.637,0,0
8200,-4999.54,94.0447,-5093.58,487.928,0,0
8300,-4997.29,93.1915,-5090.48,492.943,0,0
8400,-4995.78,102.957,-5098.74,512.032,0,0
8500,-4993.54,98.729,-5092.27,522.418,0,0
8600,-4992.03,97.7995,-5089.83,524.939,0,0
8700,-4989.79,80.9131,-5070.7,519.742,0,0
8800,-4988.28,92.0031,-5080.29,497.848,0,0
8900,-4986.03,97.3646,-5083.4,497.5,0,0
9000,-4984.54,97.1045,-5081.64,518.332,0,0
9100,-4982.29,107.162,-5089.45,517.693,0,0
9200,-4980.78,101.859,-5082.64,540.01,0,0
9300,-4978.54,112.374,-5090.91,560.498,0,0
9400,-4977.04,109.458,-5086.5,558.959,0,0
9500,-4974.79,101.422,-5076.21,552.47,0,0
9600,-4973.29,111.099,-5084.39,563.719,0,0
9700,-4971.04,122.762,-5093.8,569.941,0,0
9800,-4969.54,104.377,-5073.91,591.306,0,0
9900,-4967.29,107.851,-5075.14,585.249,0,0
10000,-4965.78,108.292,-5074.08,594.687,0,0
10100,-4963.53,106.049,-5069.58,583.145,0,0
10200,-4962.03,111.153,-5073.19,575.663,0,0
10300,-4959.78,96.0512,-5055.83,568.95,0,0
10400,-4958.28,89.1773,-5047.46,541.175,0,0
10500,-4956.03,117.177,-5073.21,560.529,0,0
10600,-4954.53,105.901,-5060.43,575.485,0,0
10700,-4952.28,97.9489,-5050.23,580.361,0,0
10800,-4950.78,116.46,-5067.24,577.72,0,0
10900,-4948.53,113.001,-5061.54,593.222,0,0
11000,-4947.04,118.982,-5066.02,615.799,0,0
11100,-4944.79,138.242,-5083.03,626.17,0,0
11200,-4943.28,110.727,-5054.01,655.191,0,0
11300,-4941.03,112.557,-5053.59,660.342,0,0
11400,-4939.53,137.818,-5077.35,654.13,0,0
11500,-4937.28,121.064,-5058.35,658.354,0,0
11600,-4935.78,105.024,-5040.8,643.217,0,0
11700,-4933.53,114.838,-5048.36,638.561,0,0
11800,-4932.03,103.704,-5035.73,611.399,0,0
11900,-4929.78,115.853,-5045.63,620.794,0,0
12000,-4928.28,146.55,-5074.83,649.4,0,0
12100,-4926.03,105.351,-5031.38,667.219,0,0
12200,-4924.53,124.874,-5049.41,665.005,0,0
12300,-4922.28,137.865,-5060.15,667.252,0,0
12400,-4920.78,144.182,-5064.97,709.079,0,0
12500,-4918.53,142.948,-5061.48,728.623,0,0
12600,-4917.04,147.478,-5064.52,730.073,0,0
12700,-4914.78,128.29,-5043.07,722.285,0,0
12800,-4913.28,121.05,-5034.33,715.852,0,0
12900,-4911.03,120.044,-5031.07,707.722,0,0
13000,-4909.53,127.821,-5037.35,700.072,0,0
13100,-4907.28,119.985,-5027.26,704.576,0,0
13200,-4905.78,146.599,-5052.38,703.633,0,0
13300,-4903.53,130.565,-5034.09,717.151,0,0
13400,-4902.03,129.86,-5031.89,694.167,0,0
13500,-4899.78,137.312,-5037.09,695.752,0,0
13600,-4898.28,142.92,-5041.2,715.616,0,0
13700,-4896.03,148.076,-5044.11,735.977,0,0
13800,-4894.53,147.979,-5042.51,780.863,0,0
13900,-4892.28,151.752,-5044.03,765.882,0,0
14000,-4890.78,134.208,-5024.99,746.529,0,0
14100,-4888.53,132.623,-5021.15,746.761,0,0
14200,-4887.03,138.929,-5025.95,731.146,0,0
14300,-4884.77,121.39,-5006.16,735.342,0,0
14400,-4883.27,128.5,-5011.77,725.53,0,0
14500,-4881.02,140.395,-5021.42,706.239,0,0
14600,-4879.52,108.701,-4988.22,709.244,0,0
14700,-4877.27,130.13,-5007.4,703.845,0,0
14800,-4875.77,130.662,-5006.44,714.915,0,0
14900,-4873.52,149.069,-5022.59,703.877,0,0
15000,-4872.03,145.857,-5017.88,734.545,0,0
15100,-4869.78,138.579,-5008.36,732.959,0,0
15200,-4868.27,143.819,-5012.09,756.529,0,0
15300,-4866.02,156.423,-5022.45,774.88,0,0
15400,-4864.52,139.958,-5004.48,771.936,0,0
15500,-4862.27,137.337,-4999.61,786.084,0,0
15600,-4860.77,147.833,-5008.6,785.342,0,0
15700,-4858.52,151.338,-5009.86,809.231,0,0
15800,-4857.02,123.985,-4981,791.121,0,0
15900,-4854.77,128.473,-4983.24,764.447,0,0
16000,-4853.27,139.857,-4993.13,753.378,0,0
16100,-4851.02,135.584,-4986.6,734.417,0,0
16200,-4849.52,134.168,-4983.69,751.284,0,0
16300,-4847.27,131.8,-4979.07,720.061,0,0
16400,-4845.77,147.984,-4993.75,744.799,0,0
16500,-4843.52,156.513,-5000.03,775.879,0,0
16600,-4842.02,146.138,-4988.16,796.253,0,0
16700,-4839.77,164.674,-5004.45,799.668,0,0
16800,-4838.27,147.548,-4985.82,817.949,0,0
16900,-4836.03,172.142,-5008.17,838.019,0,0
17000,-4834.53,163.973,-4998.5,867.994,0,0
17100,-4832.27,159.854,-4992.13,870.028,0,0
17200,-4830.77,156.238,-4987.01,868.832,0,0
17300,-4828.52,153.144,-4981.66,859.055,0,0
17400,-4827.02,148.87,-4975.89,851.067,0,0
17500,-4824.77,148.558,-4973.33,838.689,0,0
17600,-4823.27,153.386,-4976.65,829.212,0,0
17700,-4821.02,149.185,-4970.2,831.668,0,0
17800,-4819.52,148.44,-4967.96,827.851,0,0
17900,-4817.27,155.842,-4973.11,827.951,0,0
18000,-4815.77,158.684,-4974.45,838.814,0,0
18100,-4813.52,162.427,-4975.95,850.427,0,0
18200,-4812.02,164.174,-4976.2,864.078,0,0
18300,-4809.77,173.074,-4982.85,878.706,0,0
18400,-4808.27,165.595,-4973.87,890.655,0,0
18500,-4806.02,172.139,-4978.16,901.588,0,0
18600,-4804.52,169,-4973.52,913.2,0,0
18700,-4802.27,166.585,-4968.86,908.454,0,0
18800,-4800.77,166.977,-4967.75,909.026,0,0
18900,-4798.52,160.552,-4959.07,901.1,0,0
19000,-4797.02,163.767,-4960.79,897.233,0,0
19100,-4794.77,164.965,-4959.73,896.244,0,0
19200,-4793.27,163.749,-4957.02,898.304,0,0
19300,-4791.02,166.801,-4957.82,901.405,0,0
19400,-4789.52,167.307,-4956.83,902.078,0,0
19500,-4787.27,161.961,-4949.23,897.479,0,0
19600,-4785.77,166.825,-4952.59,900.958,0,0
19700,-4783.52,173.118,-4956.64,903.706,0,0
19800,-4782.02,169.451,-4951.47,914.65,0,0
19900,-4779.77,170.698,-4950.47,921.642,0,0
20000,-4778.27,170.86,-4949.13,928.474,0,0
20100,-4776.02,173.133,-4949.15,933.514,0,0
20200,-4774.52,170.954,-4945.47,934.823,0,0
20300,-4772.27,171.893,-4944.16,937.621,0,0
20400,-4770.77,171.073,-4941.84,939.055,0,0
20500,-4768.52,168.83,-4937.34,937.823,0,0
20600,-4767.02,170.363,-4937.38,936.376,0,0
20700,-4764.77,176.973,-4941.74,937.133,0,0
20800,-4763.27,174.961,-4938.23,943.637,0,0
20900,-4761.02,174.659,-4935.67,945.604,0,0
21000,-4759.52,174.601,-4934.12,950.726,0,0
21100,-4757.27,176.49,-4933.76,953.221,0,0
21200,-4755.77,177.008,-4932.77,953.22,0,0
21300,-4753.52,175.12,-4928.64,960.869,0,0
21400,-4752.02,178.008,-4930.02,962.312,0,0
21500,-4749.76,181.559,-4931.32,965.815,0,0
21600,-4748.26,175.289,-4923.55,968.801,0,0
21700,-4746.01,174.608,-4920.62,969.297,0,0
21800,-4744.51,172.583,-4917.1,960.184,0,0
21900,-4742.26,171.504,-4913.77,946.471,0,0
22000,-4740.76,171.751,-4912.51,945.149,0,0
22100,-4738.51,177.497,-4916.01,953.573,0,0
22200,-4737.01,178.092,-4915.1,960.384,0,0
22300,-4734.76,176.411,-4911.17,964.675,0,0
22400,-4733.26,179.644,-4912.91,967.818,0,0
22500,-4731.01,179.231,-4910.24,969.544,0,0
22600,-4729.51,175.811,-4905.32,971.712,0,0
22700,-4727.26,185.482,-4912.74,978.249,0,0
22800,-4725.76,178.32,-4904.08,986.379,0,0
22900,-4723.51,185.174,-4908.69,981.935,0,0
23000,-4722.01,182.799,-4904.81,985.864,0,0
23100,-4719.76,182.489,-4902.25,984.514,0,0
23200,-4718.26,176.547,-4894.81,979.596,0,0
23300,-4716.01,172.123,-4888.13,972.73,0,0
23400,-4714.51,174.725,-4889.23,967.939,0,0
23500,-4712.26,180.772,-4893.03,969.887,0,0
23600,-4710.76,178.632,-4889.39,970.898,0,0
23700,-4708.51,177.209,-4885.72,975.654,0,0
23800,-4707.01,181.482,-4888.49,980.213,0,0
23900,-4704.76,180.752,-4885.51,980.156,0,0
24000,-4703.26,176.401,-4879.66,978.561,0,0
24100,-4701.01,182.659,-4883.67,980.904,0,0
24200,-4699.51,180.676,-4880.18,982.992,0,0
24300,-4697.26,178.931,-4876.19,986.536,0,0
24400,-4695.76,182.981,-4878.74,987.757,0,0
24500,-4693.51,183.341,-4876.85,984.668,0,0
24600,-4692.01,183.669,-4875.68,991.883,0,0
24700,-4689.76,184.296,-4874.05,996.322,0,0
24800,-4688.26,179.424,-4867.68,998.411,0,0
24900,-4686.01,182.158,-4868.16,996.093,0,0
25000,-4684.51,189.089,-4873.59,1002.17,0,0
25100,-4682.26,185.664,-4867.92,1012.14,0,0
25200,-4680.76,189.831,-4870.59,1014,0,0
25300,-4678.51,191.527,-4870.03,1017.16,0,0
25400,-4677.01,189.54,-4866.55,1023.3,0,0
25500,-4674.76,188.987,-4863.74,1020.41,0,0
25600,-4673.25,188.389,-4861.64,1024.1,0,0
25700,-4671,189.817,-4860.82,1025.19,0,0
25800,-4669.5,189.106,-4858.61,1027.13,0,0
25900,-4667.25,189.645,-4856.9,1025.84,0,0
26000,-4665.75,194.864,-4860.62,1036.28,0,0
26100,-4663.5,188.614,-4852.12,1037.48,0,0
26200,-4662,189.397,-4851.4,1036.2,0,0
26300,-4659.75,188.406,-4848.16,1035.05,0,0
26400,-4658.25,189.741,-4847.99,1032.98,0,0
26500,-4656,186.531,-4842.53,1032.45,0,0
26600,-4654.5,187.522,-4842.02,1037.01,0,0
26700,-4652.25,192.235,-4844.49,1035.81,0,0
26800,-4650.75,193.611,-4844.36,1039.23,0,0
26900,-4648.5,198.599,-4847.1,1047.56,0,0
27000,-4647,197.492,-4844.49,1057,0,0
27100,-4644.75,194.724,-4839.48,1060.4,0,0
27200,-4643.25,199.62,-4842.87,1070.38,0,0
27300,-4641,197.28,-4838.28,1072.17,0,0
27400,-4639.5,190.474,-4829.97,1064.54,0,0
27500,-4637.25,195.171,-4832.42,1065.57,0,0
27600,-4635.75,194.558,-4830.31,1069.26,0,0
27700,-4633.5,195.645,-4829.14,1071.49,0,0
27800,-4632,198.853,-4830.85,1070.15,0,0
27900,-4629.75,200.309,-4830.06,1073.69,0,0
28000,-4628.25,202.406,-4830.65,1087.48,0,0
28100,-4626,199.413,-4825.41,1091.23,0,0
28200,-4624.5,204.177,-4828.68,1100.79,0,0
28300,-4622.25,209.068,-4831.32,1105.52,0,0
28400,-4620.75,207.198,-4827.95,1111.15,0,0
28500,-4618.5,207.82,-4826.32,1116.6,0,0
28600,-4617,205.266,-4822.27,1119.41,0,0
28700,-4614.75,199.585,-4814.33,1116.26,0,0
28800,-4613.25,206.667,-4819.92,1112.06,0,0
28900,-4611,205.052,-4816.05,1114.16,0,0
29000,-4609.5,208.302,-4817.8,1118.56,0,0
29100,-4607.25,210.462,-4817.71,1127.24,0,0
29200,-4605.75,204.969,-4810.72,1127.08,0,0
29300,-4603.5,210.609,-4814.11,1130.57,0,0
29400,-4602,209.349,-4811.35,1129.05,0,0
29500,-4599.75,209.045,-4808.79,1134.34,0,0
29600,-4598.25,215.35,-4813.6,1145.66,0,0
29700,-4596,206.536,-4802.53,1145.1,0,0
29800,-4594.5,205.811,-4800.31,1140.38,0,0
29900,-4592.25,211.059,-4803.3,1142.5,0,0
30000,-4590.75,214.358,-4805.1,1150.34,0,0
30100,-4588.5,217.526,-4806.02,1160.45,0,0
30200,-4587,218.77,-4805.77,1171.71,0,0
30300,-4584.75,217.768,-4802.51,1178.3,0,0
30400,-4583.25,218.123,-4801.37,1183.01,0,0
30500,-4581,220.991,-4801.99,1187.86,0,0
30600,-4579.49,219.162,-4798.66,1198.02,0,0
30700,-4577.24,213.348,-4790.59,1193.42,0,0
30800,-4575.74,218.823,-4794.57,1191.77,0,0
30900,-4573.49,218.929,-4792.42,1191.55,0,0
31000,-4571.99,217.929,-4789.92,1196.27,0,0
31100,-4569.74,212.424,-4782.17,1186.97,0,0
31200,-4568.24,218.847,-4787.09,1188.2,0,0
31300,-4565.99,224.312,-4790.31,1195.57,0,0
31400,-4564.49,223.937,-4788.43,1203.04,0,0
31500,-4562.24,229.888,-4792.13,1209.31,0,0
31600,-4560.74,225.543,-4786.29,1217.57,0,0
31700,-4558.49,234.099,-4792.59,1227.82,0,0
31800,-4556.99,229.742,-4786.74,1245.18,0,0
31900,-4554.74,234.238,-4788.98,1247.08,0,0
32000,-4553.24,235.04,-4788.28,1259.42,0,0
32100,-4550.99,231.562,-4782.56,1263.42,0,0
32200,-4549.49,236.011,-4785.5,1266.91,0,0
32300,-4547.24,234.601,-4781.84,1269.84,0,0
32400,-4545.74,235.486,-4781.23,1271.32,0,0
32500,-4543.49,230.787,-4774.28,1275.68,0,0
32600,-4541.99,226.919,-4768.91,1267.99,0,0
32700,-4539.74,229.582,-4769.32,1265.81,0,0
32800,-4538.24,234.395,-4772.63,1265.31,0,0
32900,-4535.99,228.515,-4764.5,1265.53,0,0
33000,-4534.49,226.14,-4760.63,1262.16,0,0
33100,-4532.24,231.477,-4763.72,1264.85,0,0
33200,-4530.74,234.188,-4764.93,1262.75,0,0
33300,-4528.49,233.255,-4761.74,1265.03,0,0
33400,-4526.99,235.795,-4762.78,1275.23,0,0
33500,-4524.74,241.764,-4766.5,1282.41,0,0
33600,-4523.24,239.562,-4762.8,1295.29,0,0
33700,-4520.99,244.949,-4765.94,1303.67,0,0
33800,-4519.49,247.605,-4767.09,1320.82,0,0
33900,-4517.24,239.216,-4756.45,1326.01,0,0
34000,-4515.74,243.148,-4758.89,1325.04,0,0
34100,-4513.49,248.863,-4762.35,1329.35,0,0
34200,-4511.99,244.985,-4756.97,1338.43,0,0
34300,-4509.74,244.363,-4754.1,1335.27,0,0
34400,-4508.24,251.412,-4759.65,1343.39,0,0
34500,-4505.99,247.454,-4753.44,1348.56,0,0
34600,-4504.49,248.871,-4753.36,1351.33,0,0
34700,-4502.24,243.873,-4746.11,1348.69,0,0
34800,-4500.74,249.209,-4749.95,1349.16,0,0
34900,-4498.49,242.451,-4740.94,1347.9,0,0
35000,-4496.99,245.671,-4742.66,1342.72,0,0
35100,-4494.74,252.816,-4747.55,1348.44,0,0
35200,-4493.24,252.385,-4745.62,1358.55,0,0
35300,-4490.99,250.248,-4741.23,1367.13,0,0
35400,-4489.49,248.405,-4737.89,1368.92,0,0
35500,-4487.24,257.697,-4744.93,1370.57,0,0
35600,-4485.73,250.229,-4735.96,1372.91,0,0
35700,-4483.49,253.594,-4737.08,1375.08,0,0
35800,-4481.98,253.676,-4735.66,1373.07,0,0
35900,-4479.73,257.032,-4736.77,1374.06,0,0
36000,-4478.23,252.818,-4731.05,1383.09,0,0
36100,-4475.98,256.145,-4732.13,1390.99,0,0
36200,-4474.48,261.459,-4735.94,1401.87,0,0
36300,-4472.23,253.864,-4726.1,1409.28,0,0
36400,-4470.73,257.778,-4728.51,1409.13,0,0
36500,-4468.48,263.972,-4732.45,1412.2,0,0
36600,-4466.98,258.033,-4725.01,1414.77,0,0
36700,-4464.73,257.479,-4722.21,1409.05,0,0
36800,-4463.23,261.189,-4724.42,1412.52,0,0
36900,-4460.98,266.897,-4727.88,1418.5,0,0
37000,-4459.48,263.769,-4723.25,1432.04,0,0
37100,-4457.23,271.598,-4728.83,1438.88,0,0
37200,-4455.73,268.554,-4724.29,1448.76,0,0
37300,-4453.48,263.841,-4717.32,1451.98,0,0
37400,-4451.98,264.013,-4715.99,1444.27,0,0
37500,-4449.73,265.454,-4715.18,1447.08,0,0
37600,-4448.23,263.568,-4711.8,1444.4,0,0
37700,-4445.98,263.195,-4709.17,1445.3,0,0
37800,-4444.48,272.582,-4717.06,1450.66,0,0
37900,-4442.23,261.904,-4704.13,1457.1,0,0
38000,-4440.73,267.85,-4708.58,1457.18,0,0
38100,-4438.48,269.218,-4707.7,1462.52,0,0
38200,-4436.98,267.683,-4704.66,1461.24,0,0
38300,-4434.73,271.264,-4705.99,1455.07,0,0
38400,-4433.23,273.125,-4706.35,1466.26,0,0
38500,-4430.98,275.46,-4706.44,1472.97,0,0
38600,-4429.48,273.363,-4702.84,1481.58,0,0
38700,-4427.23,274.725,-4701.95,1481.34,0,0
38800,-4425.73,272.775,-4698.5,1483.48,0,0
38900,-4423.48,270.017,-4693.49,1487.44,0,0
39000,-4421.98,277.04,-4699.02,1496.34,0,0
39100,-4419.73,276.083,-4695.81,1500.09,0,0
39200,-4418.23,275.324,-4693.55,1504.44,0,0
39300,-4415.98,276.632,-4692.61,1510.41,0,0
39400,-4414.48,281.489,-4695.97,1516.93,0,0
39500,-4412.23,283.724,-4695.95,1514.42,0,0
39600,-4410.73,288.279,-4699.01,1535.53,0,0
39700,-4408.48,275.647,-4684.12,1540.45,0,0
39800,-4406.97,275.451,-4682.43,1532.44,0,0
39900,-4404.73,278.223,-4682.95,1528.64,0,0
40000,-4403.22,279.087,-4682.31,1524.07,0,0
40100,-4400.97,284.771,-4685.75,1534.18,0,0
40200,-4399.47,281.554,-4681.03,1539.93,0,0
40300,-4397.22,284.814,-4682.04,1546.45,0,0
40400,-4395.72,276.335,-4672.06,1533.25,0,0
40500,-4393.47,286.221,-4679.69,1535.53,0,0
40600,-4391.97,279.544,-4671.52,1538.48,0,0
40700,-4389.72,283.832,-4673.55,1532.38,0,0
40800,-4388.22,284.813,-4673.04,1535.33,0,0
40900,-4385.97,286.789,-4672.76,1541.14,0,0
41000,-4384.47,284.909,-4669.38,1549.58,0,0
41100,-4382.22,293.477,-4675.7,1558.37,0,0
41200,-4380.72,286.071,-4666.79,1568.39,0,0
41300,-4378.47,294.057,-4672.53,1572.7,0,0
41400,-4376.97,295.775,-4672.75,1585.55,0,0
41500,-4374.72,298.298,-4673.02,1594.04,0,0
41600,-4373.22,301.33,-4674.55,1606.59,0,0
41700,-4370.97,298.454,-4669.43,1609.92,0,0
41800,-4369.47,295.609,-4665.08,1617.29,0,0
41900,-4367.22,298.052,-4665.27,1617.6,0,0
42000,-4365.72,296.921,-4662.64,1621.76,0,0
42100,-4363.47,296.919,-4660.39,1622.42,0,0
42200,-4361.97,295.895,-4657.86,1617.73,0,0
42300,-4359.72,301.785,-4661.5,1625.79,0,0
42400,-4358.22,306.156,-4664.38,1636.94,0,0
42500,-4355.97,299.195,-4655.16,1642.96,0,0
42600,-4354.47,309.798,-4664.27,1654.5,0,0
42700,-4352.22,302.369,-4654.59,1654.32,0,0
42800,-4350.72,301.309,-4652.03,1656.07,0,0
42900,-4348.47,297.584,-4646.05,1649.81,0,0
43000,-4346.97,299.161,-4646.13,1641.21,0,0
43100,-4344.72,298.381,-4643.1,1644.01,0,0
43200,-4343.22,308.117,-4651.33,1644.9,0,0
43300,-4340.97,299.499,-4640.47,1645.9,0,0
43400,-4339.47,301.869,-4641.34,1646.25,0,0
43500,-4337.22,311.894,-4649.11,1654.64,0,0
43600,-4335.72,319.345,-4655.06,1679.87,0,0
43700,-4333.47,320.079,-4653.55,1705.53,0,0
43800,-4331.97,319.934,-4651.9,1722.27,0,0
43900,-4329.72,326.672,-4656.39,1735.01,0,0
44000,-4328.22,326.587,-4654.81,1757.19,0,0
44100,-4325.97,320.806,-4646.78,1756.61,0,0
44200,-4324.47,318.997,-4643.47,1742.47,0,0
44300,-4322.22,312.627,-4634.84,1740.54,0,0
44400,-4320.72,311.441,-4632.16,1724.11,0,0
44500,-4318.47,313.636,-4632.1,1713.25,0,0
44600,-4316.97,322.402,-4639.37,1720.86,0,0
44700,-4314.71,312.402,-4627.12,1724.32,0,0
44800,-4313.21,315.12,-4628.33,1728.68,0,0
44900,-4310.96,314.035,-4625,1726.36,0,0
45000,-4309.46,313.098,-4622.56,1722.61,0,0
45100,-4307.21,318.538,-4625.75,1711.08,0,0
