Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
39900,-10991.4,69.2779,-11060.7,176.654,0.00943529,20
40000,-10991.2,68.7195,-11059.9,175.386,0.0101625,20.05
40100,-10990.9,69.9612,-11060.9,178.693,0.0099711,20.1
40200,-10990.7,70.3564,-11061,179.48,0.00869377,20.15
40300,-10990.5,71.1449,-11061.6,181.85,0.00871542,20.2
40400,-10990.3,69.7174,-11060,178.437,0.00809589,20.25
40500,-10990.1,70.6506,-11060.7,180.112,0.00808302,20.3
40600,-10989.8,69.4577,-11059.3,177.725,0.00756193,20.35
40700,-10989.6,69.4301,-11059,177.421,0.00794052,20.4
40800,-10989.4,71.5374,-11060.9,182.719,0.00903596,20.45
40900,-10989.1,69.4566,-11058.6,177.137,0.00834202,20.5
41000,-10988.9,70.2565,-11059.1,179.234,0.00839717,20.55
41100,-10988.7,70.2954,-11059,179.292,0.00844082,20.6
41200,-10988.5,71.1833,-11059.7,181.873,0.00701784,20.65
41300,-10988.3,69.9691,-11058.2,178.126,0.00686737,20.7
41400,-10988.1,70.2962,-11058.4,179.37,0.00775971,20.75
41500,-10987.9,71.5333,-11059.4,182.411,0.00790898,20.8
41600,-10987.6,72.0219,-11059.6,183.498,0.00859255,20.85
41700,-10987.4,70.4328,-11057.8,179.496,0.00897519,20.9
41800,-10987.1,70.0364,-11057.2,178.463,0.00944001,20.95
41900,-10986.9,71.9448,-11058.9,183.274,0.00789234,21
42000,-10986.7,72.2316,-11059,184.041,0.00639404,21.05
42100,-10986.6,72.036,-11058.6,183.032,0.00703832,21.1
42200,-10986.4,70.8679,-11057.2,180.714,0.00734408,21.15
42300,-10986.2,72.5114,-11058.7,184.733,0.00723319,21.2
42400,-10986,70.5912,-11056.5,179.48,0.00713742,21.25
42500,-10985.7,72.2914,-11058,184.56,0.0077564,21.3
42600,-10985.5,72.1725,-11057.7,184.469,0.00887306,21.35
42700,-10985.3,71.7503,-11057,183.209,0.00834113,21.4
42800,-10985.1,72.3613,-11057.5,184.405,0.00654142,21.45
42900,-10984.9,71.6666,-11056.6,182.825,0.00650951,21.5
43000,-10984.7,72.0755,-11056.8,183.79,0.00751689,21.55
43100,-10984.5,71.022,-11055.6,181.006,0.0071401,21.6
43200,-10984.4,71.4145,-11055.8,182.185,0.00732179,21.65
43300,-10984.2,71.2062,-11055.4,181.665,0.00762194,21.7
43400,-10983.9,70.6407,-11054.6,180.048,0.0079842,21.75
43500,-10983.7,71.5235,-11055.2,182.762,0.0086017,21.8
43600,-10983.5,72.5509,-11056.1,185.047,0.00719058,21.85
43700,-10983.3,73.0733,-11056.4,186.454,0.00628565,21.9
43800,-10983.1,74.2841,-11057.4,189.782,0.00601937,21.95
43900,-10982.9,72.2488,-11055.2,184.505,0.0058697,22
44000,-10982.7,73.3831,-11056.1,187.214,0.00620505,22.05
44100,-10982.5,72.3259,-11054.9,184.389,0.00692777,22.1
44200,-10982.3,73.276,-11055.6,187.034,0.00731183,22.15
44300,-10982.1,73.2837,-11055.4,187.471,0.00741938,22.2
44400,-10981.9,72.8525,-11054.8,186.055,0.00691928,22.25
