Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
5800,-11154.1,0.14694,-11154.3,0.372687,0.0145372,5.9
5900,-11153.3,0.168554,-11153.5,0.427573,0.0147035,6
6000,-11152.5,0.136361,-11152.7,0.345867,0.0148798,6.1
6100,-11151.7,0.131888,-11151.8,0.334515,0.0151848,6.2
6200,-11150.9,0.152992,-11151,0.388053,0.015197,6.3
6300,-11150,0.183143,-11150.2,0.464524,0.015065,6.4
6400,-11149.2,0.187152,-11149.4,0.474732,0.0147312,6.5
6500,-11148.5,0.129778,-11148.6,0.329163,0.0147486,6.6
6600,-11147.6,0.133239,-11147.8,0.337946,0.0147948,6.7
6700,-11146.8,0.137845,-11147,0.349662,0.0149423,6.8
6800,-11146,0.113337,-11146.1,0.287477,0.0152681,6.9
6900,-11145.2,0.125943,-11145.3,0.319481,0.0154474,7
7000,-11144.3,0.201564,-11144.5,0.511226,0.0157402,7.1
7100,-11143.5,0.203378,-11143.7,0.515882,0.0154169,7.2
7200,-11142.6,0.161527,-11142.8,0.409702,0.0152077,7.3
7300,-11141.8,0.139568,-11142,0.35398,0.0151882,7.4
7400,-11141,0.137788,-11141.1,0.349521,0.0149587,7.5
7500,-11140.2,0.128283,-11140.3,0.325404,0.0152168,7.6
7600,-11139.3,0.119871,-11139.5,0.304057,0.0152909,7.7
7700,-11138.5,0.114096,-11138.6,0.289396,0.0157155,7.8
7800,-11137.6,0.149365,-11137.8,0.378825,0.0159517,7.9
7900,-11136.8,0.202142,-11137,0.512782,0.0157025,8
8000,-11135.9,0.218835,-11136.1,0.555056,0.0157447,8.1
8100,-11135.1,0.115585,-11135.2,0.293214,0.0153575,8.2
8200,-11134.3,0.0955192,-11134.4,0.242289,0.0153095,8.3
8300,-11133.4,0.12438,-11133.5,0.315486,0.0152739,8.4
8400,-11132.6,0.144711,-11132.7,0.367051,0.0153658,8.5
8500,-11131.7,0.138194,-11131.9,0.35052,0.0158924,8.6
8600,-11130.9,0.16308,-11131,0.413676,0.0159396,8.7
8700,-11130,0.137081,-11130.1,0.347707,0.0161288,8.8
8800,-11129.1,0.148828,-11129.3,0.377492,0.0159131,8.9
8900,-11128.3,0.173271,-11128.4,0.439503,0.0157269,9
9000,-11127.4,0.198914,-11127.6,0.504541,0.0155865,9.1
9100,-11126.6,0.168321,-11126.7,0.426938,0.0152208,9.2
9200,-11125.8,0.143947,-11125.9,0.365114,0.0155187,9.3
9300,-11124.9,0.0826363,-11125,0.209623,0.0156131,9.4
9400,-11124,0.0733362,-11124.1,0.186015,0.0159662,9.5
9500,-11123.1,0.175966,-11123.3,0.44632,0.0161029,9.6
9600,-11122.3,0.248607,-11122.5,0.630616,0.0159373,9.7
9700,-11121.4,0.231345,-11121.6,0.586767,0.0159976,9.8
9800,-11120.6,0.155798,-11120.7,0.395211,0.0155031,9.9
9900,-11119.7,0.0867133,-11119.8,0.219941,0.0154193,10
10000,-11118.9,0.0793385,-11119,0.201225,0.0153027,10.1
10100,-11118.1,0.138364,-11118.2,0.350985,0.0155002,10.2
10200,-11117.2,0.20988,-11117.4,0.53235,0.0158593,10.3
10300,-11116.3,0.178295,-11116.5,0.452263,0.0157219,10.4
10400,-11115.5,0.131715,-11115.6,0.334073,0.0161208,10.5
10500,-11114.6,0.121845,-11114.7,0.309049,0.0158527,10.6
10600,-11113.8,0.14575,-11113.9,0.369711,0.0156091,10.7
10700,-11112.9,0.175099,-11113.1,0.444118,0.0154562,10.8
10800,-11112.1,0.180776,-11112.3,0.458552,0.0151082,10.9
10900,-11111.3,0.162685,-11111.4,0.412654,0.0154998,11
11000,-11110.4,0.0957371,-11110.5,0.24285,0.0154286,11.1
11100,-11109.6,0.0814072,-11109.7,0.206496,0.0156552,11.2
11200,-11108.7,0.110841,-11108.8,0.281123,0.0159313,11.3
11300,-11107.8,0.212502,-11108.1,0.539021,0.0157986,11.4
11400,-11107,0.242794,-11107.2,0.615859,0.0156555,11.5
11500,-11106.2,0.193669,-11106.3,0.491234,0.0152285,11.6
11600,-11105.3,0.0989326,-11105.4,0.250935,0.0152743,11.7
11700,-11104.5,0.0960902,-11104.6,0.243727,0.0150927,11.8
11800,-11103.7,0.118054,-11103.8,0.299485,0.0151618,11.9
11900,-11102.9,0.183994,-11103,0.466678,0.015468,12
12000,-11102,0.174507,-11102.2,0.442638,0.015513,12.1
12100,-11101.2,0.176892,-11101.3,0.448665,0.0157228,12.2
12200,-11100.3,0.178366,-11100.5,0.452433,0.0153175,12.3
12300,-11099.5,0.178081,-11099.7,0.451685,0.0151624,12.4
12400,-11098.7,0.14893,-11098.8,0.377749,0.0150166,12.5
12500,-11097.9,0.137677,-11098,0.349259,0.0147138,12.6
12600,-11097.1,0.148676,-11097.2,0.377094,0.0148015,12.7
12700,-11096.3,0.140558,-11096.4,0.356518,0.0148973,12.8
12800,-11095.4,0.130858,-11095.6,0.331911,0.0152899,12.9
12900,-11094.6,0.159873,-11094.8,0.405494,0.0152061,13
13000,-11093.8,0.193148,-11094,0.489976,0.0151682,13.1
13100,-11093,0.196552,-11093.2,0.498519,0.0150935,13.2
13200,-11092.2,0.169205,-11092.3,0.429171,0.0145936,13.3
13300,-11091.4,0.16725,-11091.6,0.424199,0.0145488,13.4
13400,-11090.6,0.269452,-11090.9,0.683397,0.014276,13.5
13500,-11089.8,0.512385,-11090.4,1.29951,0.0144419,13.6
13600,-11089,1.09745,-11090.1,2.78357,0.0147986,13.7
13700,-11088.2,2.30377,-11090.5,5.84253,0.0145356,13.8
13800,-11087.5,4.29087,-11091.8,10.8766,0.0141671,13.9
13900,-11086.7,5.48866,-11092.2,13.8765,0.0126922,14
14000,-11086.1,5.08946,-11091.2,12.8049,0.0104784,14.1
14100,-11085.7,4.73285,-11090.4,11.9267,0.00837936,14.2
14200,-11085.3,5.64447,-11091,14.3487,0.00684979,14.3
14300,-11085,6.45064,-11091.5,16.3968,0.0066867,14.4
14400,-11084.7,6.13242,-11090.9,15.5167,0.00757191,14.5
14500,-11084.3,5.37194,-11089.7,13.6032,0.00852727,14.6
14600,-11083.9,5.27718,-11089.2,13.4383,0.00882532,14.7
14700,-11083.4,5.83259,-11089.2,14.8382,0.00893076,14.8
14800,-11082.8,8.23027,-11091,20.911,0.00878,14.9
14900,-11082.3,11.0343,-11093.4,28.0839,0.00756815,15
15000,-11082,11.6622,-11093.7,29.6987,0.00575311,15.1
15100,-11081.9,10.8701,-11092.7,27.6418,0.00338742,15.2
15200,-11081.8,11.9142,-11093.8,30.312,0.00121287,15.3
15300,-11081.8,13.537,-11095.4,34.437,0.0012978,15.4
15400,-11081.7,13.2429,-11094.9,33.6068,0.00315165,15.5
15500,-11081.4,12.8867,-11094.3,32.5818,0.00422514,15.6
15600,-11081.1,12.6061,-11093.7,31.8585,0.0047361,15.7
15700,-11080.7,11.1821,-11091.9,28.3171,0.00510396,15.8
15800,-11080.4,10.4943,-11090.8,26.585,0.00393779,15.9
15900,-11080.1,10.495,-11090.6,26.5762,0.00274259,16
16000,-11079.9,10.8182,-11090.7,27.3961,0.00187905,16.1
16100,-11079.8,11.5701,-11091.4,29.2651,0.00076202,16.2
16200,-11079.8,13.8422,-11093.7,34.9432,0.000876304,16.3
16300,-11079.7,16.317,-11096,41.0704,0.00177172,16.4
16400,-11079.5,18.3143,-11097.9,46.0439,0.00234616,16.5
16500,-11079.3,19.8172,-11099.1,49.9042,0.00447258,16.6
16600,-11078.9,21.4279,-11100.3,54.1348,0.00662007,16.7
16700,-11078.5,21.9764,-11100.5,55.622,0.0073032,16.8
16800,-11078.2,22.4661,-11100.6,56.9693,0.00682744,16.9
16900,-11077.9,21.8764,-11099.8,55.5132,0.00501981,17
17000,-11077.8,22.24,-11100,56.441,0.00315795,17.1
17100,-11077.6,21.7479,-11099.4,55.2374,0.0026114,17.2
17200,-11077.5,21.9568,-11099.4,55.7408,0.00357733,17.3
17300,-11077.3,20.8975,-11098.2,53.0621,0.00442449,17.4
17400,-11077,20.1593,-11097.1,51.2416,0.00594826,17.5
17500,-11076.7,21.9144,-11098.6,55.8362,0.00682929,17.6
17600,-11076.4,23.7143,-11100.1,60.3729,0.00572754,17.7
17700,-11076.1,23.6621,-11099.8,60.2895,0.00436396,17.8
17800,-11076,24.0939,-11100.1,61.4312,0.00342963,17.9
17900,-11075.9,24.7169,-11100.6,62.9857,0.00352131,18
18000,-11075.7,26.3681,-11102.1,67.1457,0.0051179,18.1
18100,-11075.5,26.7243,-11102.2,68.012,0.00672273,18.2
18200,-11075.2,25.6925,-11100.9,65.4408,0.00629104,18.3
18300,-11074.8,25.5146,-11100.3,64.9104,0.00529817,18.4
18400,-11074.4,25.7151,-11100.1,65.4569,0.00584987,18.5
18500,-11074.1,26.239,-11100.3,66.6667,0.00540477,18.6
18600,-11073.7,26.6713,-11100.4,67.7364,0.00622004,18.7
18700,-11073.3,26.8501,-11100.2,68.2394,0.00749473,18.8
18800,-11073,27.0199,-11100,68.5327,0.00712954,18.9
18900,-11072.6,27.0615,-11099.7,68.6213,0.00694623,19
19000,-11072.2,27.6193,-11099.8,69.9013,0.00761077,19.1
19100,-11071.7,27.2515,-11099,69.0856,0.00811424,19.2
19200,-11071.2,27.4959,-11098.7,69.8071,0.00929072,19.3
19300,-11070.7,27.5658,-11098.3,70.0651,0.00934307,19.4
19400,-11070.3,27.7286,-11098,70.5097,0.00853212,19.5
19500,-11069.9,27.7503,-11097.6,70.6223,0.00819346,19.6
19600,-11069.5,28.8592,-11098.4,73.335,0.00696881,19.7
19700,-11069.1,27.4379,-11096.5,69.5101,0.00620508,19.8
19800,-11068.7,28.1645,-11096.8,71.374,0.00724515,19.9
19900,-11068.2,28.2259,-11096.4,71.6707,0.00806189,20
20000,-11067.8,27.4936,-11095.3,69.668,0.00814967,20.1
20100,-11067.3,27.2422,-11094.5,69.2429,0.0084549,20.2
20200,-11066.8,27.2197,-11094,69.0359,0.00861399,20.3
20300,-11066.4,26.9677,-11093.3,68.2787,0.00791713,20.4
20400,-11065.9,28.0479,-11094,71.0675,0.00810739,20.5
20500,-11065.5,28.2595,-11093.8,71.6623,0.00896006,20.6
20600,-11065.1,28.1492,-11093.3,71.5665,0.00794526,20.7
20700,-11064.7,28.215,-11092.9,71.7466,0.00668533,20.8
20800,-11064.3,28.5618,-11092.9,72.3824,0.0076048,20.9
20900,-11063.9,29.1552,-11093,73.8608,0.00779462,21
21000,-11063.4,29.0657,-11092.5,73.8103,0.0082944,21.1
21100,-11063,28.9218,-11091.9,73.4051,0.00872997,21.2
21200,-11062.5,28.9286,-11091.5,73.4808,0.00769057,21.3
21300,-11062.1,29.0393,-11091.2,73.6761,0.00672127,21.4
21400,-11061.7,29.5395,-11091.3,75.1227,0.00602101,21.5
21500,-11061.3,29.8075,-11091.2,75.9631,0.00679514,21.6
21600,-11061,29.452,-11090.4,75.2505,0.0078607,21.7
21700,-11060.6,30.1698,-11090.8,77.1038,0.00757805,21.8
21800,-11060.2,31.2832,-11091.5,80.0834,0.00745399,21.9
21900,-11059.9,31.6272,-11091.5,81.0347,0.00671423,22
22000,-11059.5,32.9724,-11092.5,84.5062,0.00550189,22.1
22100,-11059.2,33.1763,-11092.4,85.0798,0.00586481,22.2
22200,-11058.8,34.0202,-11092.9,87.1743,0.00612497,22.3
22300,-11058.5,32.9539,-11091.5,84.5141,0.00575952,22.4
22400,-11058.2,32.1749,-11090.4,82.5509,0.00563327,22.5
22500,-11057.9,33.3455,-11091.2,85.6134,0.00654149,22.6
22600,-11057.5,33.0805,-11090.6,84.9337,0.00652602,22.7
22700,-11057.1,32.5006,-11089.6,83.2965,0.00606409,22.8
22800,-11056.8,32.5324,-11089.3,83.4605,0.00676451,22.9
22900,-11056.5,32.5527,-11089,83.7159,0.00623839,23
23000,-11056.2,32.4208,-11088.6,83.2299,0.00549512,23.1
23100,-11055.8,32.4188,-11088.3,82.9474,0.00565194,23.2
23200,-11055.5,33.3137,-11088.9,85.3987,0.00606513,23.3
23300,-11055.2,32.1804,-11087.4,82.3637,0.00635166,23.4
23400,-11054.9,33.3224,-11088.2,85.5772,0.00648963,23.5
23500,-11054.5,33.4308,-11087.9,85.6333,0.00647576,23.6
23600,-11054.1,34.1222,-11088.2,87.324,0.00631825,23.7
23700,-11053.8,33.6922,-11087.5,86.1078,0.00635699,23.8
23800,-11053.4,33.301,-11086.7,85.023,0.00631653,23.9
23900,-11053.1,33.0737,-11086.2,84.6751,0.00639422,24
24000,-11052.8,32.095,-11084.9,82.1407,0.00661413,24.1
24100,-11052.5,32.8845,-11085.3,84.0379,0.00544467,24.2
24200,-11052.1,32.9499,-11085.1,84.4258,0.00616609,24.3
24300,-11051.7,33.3076,-11085.1,85.3734,0.00636262,24.4
24400,-11051.4,32.7223,-11084.1,83.9728,0.00516394,24.5
24500,-11051,34.5876,-11085.6,88.6023,0.00600336,24.6
24600,-11050.7,34.3843,-11085.1,88.0666,0.00710872,24.7
24700,-11050.4,34.5922,-11085,88.8017,0.00616246,24.8
24800,-11050,34.029,-11084,86.8557,0.00631026,24.9
24900,-11049.6,32.7558,-11082.4,83.9845,0.0079932,25
