Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
18600,-25536.8,55.7601,-25592.6,61.8193,0.00588102,18.7
18700,-25535.9,55.1205,-25591.1,61.1566,0.00625532,18.8
18800,-25535,54.5748,-25589.6,60.5405,0.00640399,18.9
18900,-25534.1,53.7726,-25587.9,59.5707,0.00611617,19
19000,-25533.3,55.4932,-25588.8,61.512,0.00604432,19.1
19100,-25532.5,56.9548,-25589.5,63.2211,0.00589581,19.2
19200,-25531.8,58.7042,-25590.5,65.2195,0.00546339,19.3
19300,-25531.2,59.2225,-25590.4,65.812,0.00473071,19.4
19400,-25530.6,59.1261,-25589.7,65.7189,0.00383066,19.5
19500,-25530,58.8893,-25588.9,65.507,0.00372047,19.6
19600,-25529.4,58.3172,-25587.7,64.8762,0.00422556,19.7
19700,-25528.8,57.1477,-25585.9,63.5559,0.00449214,19.8
19800,-25528.1,55.3378,-25583.4,61.5349,0.00454068,19.9
19900,-25527.4,54.506,-25581.9,60.6153,0.00506633,20
20000,-25526.6,53.6993,-25580.3,59.7783,0.0058104,20.1
20100,-25525.8,53.2817,-25579.1,59.2779,0.0058482,20.2
20200,-25525,53.5575,-25578.6,59.5447,0.00497538,20.3
20300,-25524.3,55.6029,-25579.9,61.8216,0.00466637,20.4
20400,-25523.6,58.088,-25581.7,64.5558,0.00496166,20.5
20500,-25522.9,59.8031,-25582.7,66.4391,0.00474928,20.6
20600,-25522.3,59.222,-25581.5,65.8196,0.00440846,20.7
20700,-25521.7,61.2355,-25583,68.0467,0.00414236,20.8
20800,-25521.2,61.0837,-25582.3,67.8841,0.00359387,20.9
20900,-25520.6,63.0886,-25583.7,70.15,0.00365549,21
21000,-25520,62.4616,-25582.5,69.4609,0.00424279,21.1
21100,-25519.4,63.0876,-25582.5,70.2204,0.00426475,21.2
21200,-25518.7,62.4246,-25581.1,69.4428,0.00436824,21.3
21300,-25517.9,62.9338,-25580.9,70.0556,0.00558227,21.4
21400,-25517.1,63.114,-25580.2,70.2196,0.0064246,21.5
21500,-25516.2,63.7636,-25580,70.9365,0.00641234,21.6
21600,-25515.3,64.0284,-25579.4,71.3135,0.00624977,21.7
21700,-25514.5,63.265,-25577.8,70.454,0.00603875,21.8
21800,-25513.7,62.8112,-25576.5,69.9216,0.00548268,21.9
21900,-25512.9,62.3209,-25575.3,69.4038,0.00534877,22
22000,-25512.2,61.5752,-25573.7,68.5451,0.00534032,22.1
22100,-25511.4,62.2137,-25573.6,69.2523,0.00524051,22.2
22200,-25510.7,62.5868,-25573.2,69.5937,0.00506734,22.3
22300,-25509.9,62.7638,-25572.7,69.8944,0.00523897,22.4
22400,-25509.1,62.8101,-25571.9,69.9289,0.00523061,22.5
22500,-25508.2,63.3322,-25571.6,70.4247,0.00495848,22.6
22600,-25507.4,63.7409,-25571.1,70.9554,0.0056694,22.7
22700,-25506.5,64.2831,-25570.7,71.6763,0.00639965,22.8
22800,-25505.6,63.4175,-25569,70.7086,0.00628591,22.9
22900,-25504.7,64.2422,-25568.9,71.6193,0.00582022,23
23000,-25503.8,64.0546,-25567.9,71.4986,0.00590359,23.1
23100,-25503,65.4026,-25568.4,72.9566,0.00553093,23.2
23200,-25502.3,65.4186,-25567.7,72.9671,0.0050296,23.3
23300,-25501.5,66.7926,-25568.3,74.4728,0.00455474,23.4
23400,-25500.8,65.9168,-25566.7,73.5036,0.00488878,23.5
23500,-25500.1,65.6703,-25565.8,73.226,0.00536568,23.6
23600,-25499.4,66.022,-25565.4,73.6326,0.00512441,23.7
23700,-25498.7,65.9923,-25564.7,73.5368,0.00540562,23.8
23800,-25498,64.4749,-25562.5,71.9698,0.00522068,23.9
23900,-25497.3,65.0534,-25562.3,72.6409,0.00432483,24
24000,-25496.6,65.8503,-25562.4,73.4743,0.00449397,24.1
24100,-25495.8,67.9047,-25563.7,75.7605,0.00461174,24.2
24200,-25495.1,69.2852,-25564.4,77.2344,0.00484025,24.3
24300,-25494.5,69.5651,-25564,77.5359,0.00489837,24.4
24400,-25493.8,70.3353,-25564.2,78.4778,0.0050197,24.5
24500,-25493.2,69.6325,-25562.8,77.7204,0.00499478,24.6
24600,-25492.6,70.7899,-25563.4,79.0157,0.00372139,24.7
24700,-25492,71.3253,-25563.4,79.4575,0.00310372,24.8
24800,-25491.5,71.3096,-25562.8,79.3179,0.00383947,24.9
24900,-25490.9,69.9859,-25560.8,77.9231,0.00416195,25
