Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
12200,-25522.3,75.5267,-25597.8,84.0729,0.0110838,6.15
12300,-25521.7,87.601,-25609.3,97.5141,0.00999626,6.2
12400,-25521,106.853,-25627.8,118.945,0.00870181,6.25
12500,-25520.5,83.1584,-25603.6,92.5651,0.00663173,6.3
12600,-25520.1,81.6724,-25601.8,90.9155,0.00651357,6.35
12700,-25519.6,85.6129,-25605.2,95.299,0.00769621,6.4
12800,-25518.9,69.0395,-25588,76.8519,0.00912652,6.45
12900,-25518.2,81.5448,-25599.8,90.7704,0.0101832,6.5
13000,-25517.5,94.502,-25612,105.196,0.0106013,6.55
13100,-25516.5,54.5899,-25571.1,60.7669,0.0125763,6.6
13200,-25515.6,96.3127,-25611.9,107.21,0.0125828,6.65
13300,-25514.7,80.0721,-25594.8,89.13,0.0129252,6.7
13400,-25513.8,82.503,-25596.3,91.8372,0.0129394,6.75
13500,-25512.9,96.5346,-25609.4,107.456,0.012706,6.8
13600,-25512,93.1924,-25605.2,103.737,0.0118208,6.85
13700,-25511.2,57.991,-25569.2,64.5508,0.00941103,6.9
13800,-25510.8,104.578,-25615.4,116.414,0.00877614,6.95
13900,-25510.1,100.586,-25610.7,111.969,0.00988318,7
14000,-25509.3,66.7198,-25576,74.2677,0.0103241,7.05
14100,-25508.6,92.2847,-25600.8,102.725,0.0109835,7.1
14200,-25507.8,95.2774,-25603,106.057,0.0115236,7.15
14300,-25506.8,63.5528,-25570.4,70.7446,0.0122091,7.2
14400,-25505.9,90.6784,-25596.6,100.94,0.0137037,7.25
14500,-25504.9,85.9535,-25590.8,95.6776,0.0147312,7.3
14600,-25503.7,90.4383,-25594.2,100.671,0.0152653,7.35
14700,-25502.6,87.3352,-25590,97.2176,0.0150139,7.4
14800,-25501.6,96.1089,-25597.7,106.984,0.0139593,7.45
14900,-25500.7,68.0535,-25568.8,75.7537,0.0116251,7.5
