Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
0,-25594.3,95.6592,-25690,106.481,1.00134e-05,0.1
100,-25594.1,89.0771,-25683.2,99.1554,-0.000361046,0.2
200,-25594.3,79.3555,-25673.6,88.3327,-0.000830241,0.3
300,-25594.5,86.8247,-25681.3,96.6466,-0.00108757,0.4
400,-25594.6,87.5915,-25682.2,97.5034,-0.000479772,0.5
500,-25594.5,92.9385,-25687.4,103.454,0.00143384,0.6
600,-25594,83.7731,-25677.7,93.2543,0.00325499,0.7
700,-25593.3,95.6454,-25688.9,106.467,0.00572041,0.8
800,-25591.9,68.6197,-25660.6,76.3847,0.00809723,0.9
900,-25590.6,86.0275,-25676.7,95.7604,0.00817083,1
1000,-25589.5,67.2649,-25656.7,74.8747,0.00924832,1.1
1100,-25587.8,83.0244,-25670.9,92.4175,0.011424,1.2
1200,-25586.2,86.1616,-25672.3,95.9099,0.00934494,1.3
1300,-25585.3,80.9554,-25666.3,90.1137,0.00687138,1.4
1400,-25584.5,95.9852,-25680.5,106.846,0.00555666,1.5
1500,-25584.1,87.783,-25671.9,97.7139,0.0028863,1.6
1600,-25583.8,83.3585,-25667.2,92.7904,0.00337774,1.7
1700,-25583.2,89.1896,-25672.4,99.2797,0.00322287,1.8
1800,-25582.8,79.0572,-25661.9,88.0022,0.00380922,1.9
1900,-25582.1,98.5969,-25680.7,109.753,0.00580685,2
2000,-25581,84.066,-25665.1,93.5768,0.00683602,2.1
2100,-25579.8,79.7545,-25659.6,88.7794,0.00917616,2.2
2200,-25578.1,78.7161,-25656.8,87.6204,0.0110745,2.3
2300,-25576.4,69.4102,-25645.8,77.264,0.0119602,2.4
2400,-25574.6,91.5095,-25666.1,101.861,0.01198,2.5
2500,-25573,94.6217,-25667.6,105.328,0.011013,2.6
2600,-25571.5,77.5805,-25649,86.3601,0.0100354,2.7
2700,-25570.4,108.066,-25678.4,120.292,0.00790825,2.8
2800,-25569.4,79.4296,-25648.9,88.417,0.00658258,2.9
2900,-25568.7,79.1606,-25647.8,88.1164,0.0057942,3
3000,-25567.9,88.9626,-25656.9,99.0278,0.00525168,3.1
3100,-25567.2,111.035,-25678.2,123.598,0.00524862,3.2
3200,-25566.4,83.5515,-25649.9,93.0057,0.00594038,3.3
3300,-25565.3,84.8202,-25650.1,94.417,0.0080245,3.4
3400,-25563.9,68.9709,-25632.9,76.774,0.00903129,3.5
3500,-25562.5,91.4988,-25654,101.853,0.0107669,3.6
3600,-25560.6,78.6066,-25639.3,87.5014,0.0123414,3.7
3700,-25558.8,72.9417,-25631.7,81.1972,0.0124535,3.8
3800,-25557.1,95.0313,-25652.1,105.783,0.0127444,3.9
3900,-25555.2,79.7396,-25634.9,88.7604,0.012003,4
4000,-25553.7,71.3253,-25625,79.3954,0.0097325,4.1
4100,-25552.7,108.427,-25661.1,120.694,0.00882735,4.2
4200,-25551.4,81.5166,-25633,90.7401,0.00764149,4.3
4300,-25550.6,75.7479,-25626.3,84.3159,0.00583807,4.4
4400,-25550,86.0472,-25636.1,95.7828,0.00472779,4.5
4500,-25549.4,91.8715,-25641.2,102.267,0.00582003,4.6
4600,-25548.3,93.8065,-25642.1,104.42,0.00747774,4.7
4700,-25546.9,63.772,-25610.7,70.988,0.00902233,4.8
4800,-25545.5,100.013,-25645.5,111.328,0.0117206,4.9
4900,-25543.3,59.281,-25602.6,65.9873,0.013078,5
5000,-25541.5,81.5136,-25623,90.7373,0.0134619,5.1
5100,-25539.5,81.3157,-25620.8,90.5175,0.0135657,5.2
5200,-25537.6,93.6635,-25631.3,104.263,0.0137388,5.3
5300,-25535.5,87.8448,-25623.4,97.785,0.0135884,5.4
5400,-25533.8,86.0685,-25619.9,95.8052,0.0113725,5.5
5500,-25532.5,73.0531,-25605.6,81.3176,0.00914758,5.6
5600,-25531.6,107.907,-25639.5,120.116,0.00786034,5.7
5700,-25530.4,80.8344,-25611.3,89.9817,0.00784646,5.8
5800,-25529.3,87.202,-25616.5,97.068,0.00859289,5.9
5900,-25528,91.2373,-25619.2,101.56,0.00928137,6
6000,-25526.4,86.5641,-25613,96.3599,0.0109258,6.1
6100,-25524.7,83.35,-25608.1,92.7802,0.0116082,6.2
6200,-25522.9,87.8173,-25610.7,97.7535,0.0133106,6.3
6300,-25520.7,71.0484,-25591.8,79.0874,0.0141169,6.4
6400,-25518.8,94.2234,-25613,104.885,0.0146004,6.5
6500,-25516.4,66.3115,-25582.7,73.8135,0.0159918,6.6
6600,-25514.2,110.021,-25624.2,122.47,0.0141765,6.7
6700,-25512.6,85.4194,-25598,95.0841,0.0113652,6.8
6800,-25511.2,78.7867,-25590,87.7024,0.0103382,6.9
6900,-25509.9,89.4938,-25599.4,99.6173,0.00963023,7
7000,-25508.5,99.1,-25607.6,110.315,0.00977924,7.1
7100,-25507,77.8103,-25584.9,86.6121,0.0093483,7.2
7200,-25506,97.4059,-25603.4,108.426,0.00830992,7.3
7300,-25504.8,85.0016,-25589.8,94.6186,0.00880378,7.4
7400,-25503.3,76.4007,-25579.7,85.0448,0.0106859,7.5
7500,-25501.5,76.0695,-25577.6,84.6755,0.0136447,7.6
7600,-25499.1,91.432,-25590.6,101.774,0.015454,7.7
7700,-25496.9,88.3943,-25585.3,98.3959,0.0152049,7.8
7800,-25494.7,79.5644,-25574.3,88.5649,0.0150659,7.9
7900,-25492.6,86.9915,-25579.6,96.8342,0.0137019,8
8000,-25491,92.9114,-25583.9,103.424,0.0122277,8.1
8100,-25489.3,85.0503,-25574.3,94.6698,0.0128141,8.2
8200,-25487.5,86.657,-25574.1,96.462,0.0105507,8.3
8300,-25486.4,87.8181,-25574.3,97.7542,0.00805488,8.4
8400,-25485.5,81.2235,-25566.7,90.4138,0.00691452,8.5
8500,-25484.7,98.334,-25583,109.457,0.0067988,8.6
8600,-25483.5,88.0129,-25571.5,97.9675,0.00860188,8.7
8700,-25482,78.6161,-25560.6,87.5127,0.0106927,8.8
8800,-25480.2,75.8061,-25556,84.3819,0.0122522,8.9
8900,-25478.3,65.1437,-25543.4,72.5151,0.0128022,9
9000,-25476.5,85.9539,-25562.4,95.6782,0.0132263,9.1
9100,-25474.4,91.3857,-25565.8,101.726,0.0144148,9.2
9200,-25472.2,86.9504,-25559.2,96.7872,0.0144324,9.3
9300,-25470.3,94.2283,-25564.5,104.887,0.0136028,9.4
9400,-25468.4,81.3823,-25549.8,90.5908,0.0124103,9.5
9500,-25466.9,93.925,-25560.8,104.552,0.0114745,9.6
9600,-25465.4,91.6645,-25557.1,102.036,0.00899295,9.7
9700,-25464.4,85.1969,-25549.6,94.8343,0.00830316,9.8
9800,-25463.2,80.3824,-25543.5,89.4759,0.009576,9.9
9900,-25461.6,99.5653,-25561.2,110.831,0.0101208,10
10000,-25460.1,81.3054,-25541.4,90.5025,0.0109337,10.1
10100,-25458.4,91.1334,-25549.5,101.445,0.0121467,10.2
10200,-25456.5,84.8843,-25541.4,94.4867,0.0136347,10.3
10300,-25454.3,72.3976,-25526.7,80.5903,0.0149007,10.4
10400,-25452.1,75.1193,-25527.2,83.619,0.0156037,10.5
10500,-25449.8,81.9237,-25531.7,91.1923,0.0155754,10.6
10600,-25447.6,108.693,-25556.3,120.991,0.0150043,10.7
10700,-25445.6,83.9485,-25529.6,93.4476,0.0132199,10.8
10800,-25444,82.9618,-25527,92.3495,0.0110927,10.9
10900,-25442.8,97.3478,-25540.1,108.362,0.00987044,11
11000,-25441.3,76.1838,-25517.5,84.8029,0.0102018,11.1
11100,-25439.9,85.3578,-25525.3,95.0158,0.00866001,11.2
11200,-25438.9,92.7887,-25531.7,103.285,0.00849371,11.3
11300,-25437.6,95.591,-25533.2,106.408,0.00968027,11.4
11400,-25436,71.2995,-25507.3,79.3676,0.0108718,11.5
11500,-25434.2,101.031,-25535.2,112.464,0.0139397,11.6
11600,-25431.7,70.7884,-25502.5,78.7967,0.0155479,11.7
11700,-25429.5,75.4765,-25505,84.0175,0.0147916,11.8
11800,-25427.6,84.1006,-25511.7,93.613,0.0144834,11.9
11900,-25425.5,91.3265,-25516.8,101.659,0.0136746,12
12000,-25423.8,84.033,-25507.8,93.5416,0.0116478,12.1
12100,-25422.4,103.268,-25525.7,114.951,0.0107416,12.2
12200,-25420.9,89.9713,-25510.9,100.15,0.0096337,12.3
12300,-25419.8,87.1379,-25506.9,96.9961,0.00815032,12.4
12400,-25418.9,79.4194,-25498.3,88.405,0.00655149,12.5
12500,-25418,101.612,-25519.7,113.111,0.00723253,12.6
12600,-25416.6,82.4662,-25499.1,91.7981,0.0103311,12.7
12700,-25414.7,80.3517,-25495.1,89.4459,0.0119049,12.8
12800,-25413,89.3865,-25502.4,99.5069,0.0117221,12.9
12900,-25411.4,98.5055,-25509.9,109.658,0.0119325,13
13000,-25409.5,64.3313,-25473.9,71.6069,0.0124126,13.1
13100,-25407.8,84.7002,-25492.5,94.2564,0.0117291,13.2
13200,-25406.5,107.384,-25513.9,119.513,0.00864221,13.3
13300,-25405.4,81.3961,-25486.8,90.5773,0.00693791,13.4
13400,-25404.7,95.4019,-25500.1,106.177,0.00509798,13.5
13500,-25404.4,113.029,-25517.4,125.819,0.00242807,13.6
13600,-25404.3,88.5527,-25492.9,98.5661,0.000286412,13.7
13700,-25404.5,89.7626,-25494.3,99.9315,-5.90882e-05,13.8
13800,-25404.4,92.6178,-25497,103.104,0.000815343,13.9
13900,-25404.1,113.358,-25517.4,126.236,0.00135074,14
14000,-25403.8,110.124,-25513.9,122.622,0.00287353,14.1
14100,-25403.1,105.689,-25508.8,117.677,0.00501331,14.2
14200,-25402.2,120.269,-25522.5,133.903,0.00655515,14.3
14300,-25401.1,123.817,-25524.9,137.811,0.00814358,14.4
14400,-25399.8,137.982,-25537.8,153.624,0.00851796,14.5
14500,-25398.7,136.974,-25535.7,152.598,0.00839329,14.6
14600,-25397.7,151.689,-25549.4,168.986,0.00736811,14.7
14700,-25397,146.745,-25543.7,163.599,0.00472073,14.8
14800,-25396.8,148.649,-25545.4,165.844,0.00229751,14.9
14900,-25396.7,138.195,-25534.9,154.041,0.000409725,15
15000,-25396.8,146.345,-25543.2,163.01,-0.00117338,15.1
15100,-25397.1,144.035,-25541.2,160.164,-0.00203191,15.2
15200,-25397.5,145.658,-25543.2,161.638,-0.00278367,15.3
15300,-25397.8,138.947,-25536.7,153.986,-0.00139532,15.4
15400,-25397.7,133.925,-25531.6,148.221,0.000836796,15.5
15500,-25397.3,132.151,-25529.4,146.336,0.00295844,15.6
15600,-25396.7,131.855,-25528.6,146.167,0.00386758,15.7
15700,-25395.9,129.646,-25525.5,143.73,0.00486077,15.8
15800,-25395,127.64,-25522.7,141.661,0.00557548,15.9
15900,-25394.4,130.804,-25525.2,145.299,0.00434358,16
16000,-25393.9,133.73,-25527.6,148.62,0.00312811,16.1
16100,-25393.6,133.55,-25527.1,148.359,0.00245391,16.2
16200,-25393.4,133.134,-25526.6,147.875,5.35546e-05,16.3
16300,-25393.7,125.128,-25518.8,139.011,-0.00170061,16.4
16400,-25394.1,128.031,-25522.1,142.372,-0.00345192,16.5
16500,-25394.4,127.561,-25522,142.113,-0.00124378,16.6
16600,-25394.4,132.037,-25526.4,146.885,0.00126288,16.7
16700,-25394,133.591,-25527.6,148.646,0.00120245,16.8
16800,-25393.4,131.829,-25525.3,146.458,0.00420709,16.9
16900,-25392.6,122.279,-25514.9,136.146,0.00680614,17
17000,-25391.5,126.107,-25517.6,140.1,0.00737329,17.1
17100,-25390.2,125.999,-25516.2,140.034,0.00837665,17.2
17200,-25389.1,133.161,-25522.3,148.003,0.00835223,17.3
17300,-25388.1,138.581,-25526.7,153.886,0.00742693,17.4
17400,-25387.3,143.817,-25531.1,159.578,0.00624734,17.5
17500,-25386.9,137.255,-25524.1,152.365,0.00340422,17.6
17600,-25386.8,134.564,-25521.3,149.425,0.00208353,17.7
17700,-25386.7,131.271,-25518,145.909,0.000633788,17.8
17800,-25386.7,132.626,-25519.4,147.552,0.000897938,17.9
17900,-25386.6,132.397,-25519,147.426,0.00144995,18
18000,-25386.3,128.5,-25514.8,143.072,0.000851218,18.1
18100,-25385.7,126.56,-25512.2,140.926,0.00344335,18.2
18200,-25384.7,120.549,-25505.3,134.284,0.00663209,18.3
18300,-25383.5,117.297,-25500.8,130.716,0.00794299,18.4
18400,-25382.2,119.088,-25501.3,132.786,0.00833536,18.5
18500,-25380.9,118.416,-25499.3,131.808,0.00861544,18.6
18600,-25379.7,126.256,-25506,140.556,0.00775413,18.7
18700,-25378.9,132.281,-25511.1,147.371,0.00506694,18.8
18800,-25378.3,132.508,-25510.8,147.732,0.00398118,18.9
18900,-25377.9,127.473,-25505.4,142.078,0.00262679,19
19000,-25377.7,129.649,-25507.4,144.514,0.00120793,19.1
19100,-25377.7,134.332,-25512,149.747,0.00147351,19.2
19200,-25377.6,130.068,-25507.7,144.728,0.00100711,19.3
19300,-25377.4,133.029,-25510.4,148.244,0.00210231,19.4
19400,-25376.9,135.383,-25512.2,150.905,0.00422409,19.5
19500,-25376,131.077,-25507.1,146.043,0.00563784,19.6
19600,-25375,127.764,-25502.7,142.34,0.00704514,19.7
19700,-25373.7,129.145,-25502.9,143.904,0.00806819,19.8
19800,-25372.4,134.06,-25506.5,149.272,0.00804444,19.9
19900,-25371.2,136.698,-25507.9,152.119,0.00752654,20
20000,-25370.1,138.872,-25509,154.623,0.00761728,20.1
20100,-25369.2,142.227,-25511.4,158.426,0.00635345,20.2
20200,-25368.5,134.969,-25503.5,150.419,0.00430139,20.3
20300,-25368,137.117,-25505.1,152.736,0.00338372,20.4
20400,-25367.7,138.684,-25506.4,154.55,0.00302427,20.5
20500,-25367.4,132.569,-25499.9,147.618,0.00371829,20.6
20600,-25366.9,133.705,-25500.6,149.286,0.00451609,20.7
20700,-25366.2,135.763,-25502,151.223,0.00544557,20.8
20800,-25365.3,130.126,-25495.4,145.039,0.00722241,20.9
20900,-25364.2,125.739,-25489.9,140.206,0.00817902,21
21000,-25363,130.134,-25493.2,145.22,0.00782705,21.1
21100,-25361.9,127.198,-25489.1,141.961,0.0077522,21.2
21200,-25360.7,130.039,-25490.8,145.093,0.00743267,21.3
21300,-25359.7,134.913,-25494.6,150.55,0.00638029,21.4
21400,-25359,138.102,-25497.1,153.894,0.0049238,21.5
21500,-25358.5,138.511,-25497,154.45,0.00284914,21.6
21600,-25358.2,137.318,-25495.6,152.99,0.00204004,21.7
21700,-25358.1,138.771,-25496.9,154.886,0.00173365,21.8
21800,-25358,140.111,-25498.1,156.131,0.000832222,21.9
21900,-25357.8,138.656,-25496.4,154.517,0.00212073,22
22000,-25357.4,137.258,-25494.6,152.869,0.00307481,22.1
22100,-25356.8,133.745,-25490.5,149.219,0.00284651,22.2
22200,-25356.1,132.887,-25489,147.764,0.00496525,22.3
22300,-25355.2,129.587,-25484.8,144.534,0.00707997,22.4
22400,-25354.2,125.79,-25480,140.216,0.00630366,22.5
22500,-25353.3,133.707,-25487,148.854,0.00503541,22.6
22600,-25352.5,132.023,-25484.5,147.158,0.00499356,22.7
22700,-25351.9,128.736,-25480.7,143.229,0.00347103,22.8
22800,-25351.5,132.651,-25484.2,147.861,0.00211953,22.9
22900,-25351.2,132.791,-25484,148.05,0.00264005,23
23000,-25350.9,131.318,-25482.2,146.332,0.00182151,23.1
23100,-25350.7,131.535,-25482.2,146.552,0.000558106,23.2
23200,-25350.4,132.44,-25482.9,147.738,0.00160749,23.3
23300,-25350,133.063,-25483.1,148.205,0.00278162,23.4
23400,-25349.5,129.787,-25479.3,144.597,0.00373847,23.5
23500,-25348.7,128.259,-25477,142.973,0.00427715,23.6
