Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
11300,-11022.4,43.963,-11066.3,111.517,0.0168267,11.4
11400,-11021.5,35.14,-11056.6,89.1378,0.0189433,11.5
11500,-11020.2,40.0466,-11060.2,101.586,0.022925,11.6
11600,-11018.9,50.9883,-11069.9,129.332,0.0203668,11.7
11700,-11018,39.1992,-11057.2,99.4412,0.0164533,11.8
11800,-11017.3,49.6892,-11067,126.045,0.0132762,11.9
11900,-11016.8,51.5963,-11068.4,130.874,0.0101066,12
12000,-11016.3,46.0655,-11062.3,116.836,0.0112983,12.1
12100,-11015.6,40.4578,-11056,102.624,0.0126907,12.2
12200,-11014.8,46.1235,-11060.9,117.007,0.015633,12.3
12300,-11013.7,27.6233,-11041.4,70.0762,0.0189713,12.4
12400,-11012.6,48.213,-11060.8,122.308,0.0197975,12.5
12500,-11011.6,48.7664,-11060.4,123.711,0.0151825,12.6
12600,-11011.2,57.4353,-11068.7,145.694,0.00912392,12.7
12700,-11011,44.7451,-11055.7,113.508,0.00496439,12.8
12800,-11011,30.4466,-11041.4,77.1861,-0.00103063,12.9
12900,-11011.3,50.4918,-11061.8,128.041,-0.00184147,13
13000,-11011.3,61.7457,-11073,156.586,0.0022322,13.1
13100,-11010.8,50.8604,-11061.7,128.915,0.00829394,13.2
13200,-11010.1,37.5883,-11047.7,95.321,0.0142824,13.3
13300,-11009.1,47.3838,-11056.5,120.215,0.016557,13.4
13400,-11008.3,39.746,-11048,100.847,0.0127047,13.5
13500,-11007.9,51.2414,-11059.1,130.013,0.00883372,13.6
13600,-11007.4,65.5443,-11073,166.294,0.00476453,13.7
13700,-11007.5,57.5919,-11065.1,146.044,-0.00056027,13.8
13800,-11007.7,53.6397,-11061.4,135.952,-0.00122298,13.9
13900,-11007.8,57.3195,-11065.1,145.258,8.32183e-05,14
14000,-11007.7,61.143,-11068.8,155.071,0.00193204,14.1
14100,-11007.3,60.3201,-11067.6,152.899,0.00679753,14.2
14200,-11006.7,60.5624,-11067.3,153.526,0.00952876,14.3
14300,-11006.1,61.6643,-11067.8,156.311,0.00908103,14.4
14400,-11005.7,59.217,-11064.9,150.147,0.00542045,14.5
14500,-11005.6,60.4194,-11066,152.959,0.000729949,14.6
14600,-11005.6,64.1408,-11069.8,162.545,-0.000596236,14.7
14700,-11005.7,62.5608,-11068.2,158.51,-8.30516e-05,14.8
14800,-11005.6,60.2729,-11065.9,152.808,0.00159669,14.9
14900,-11005.3,55.7949,-11061.1,141.475,0.00444425,15
15000,-11005,54.7748,-11059.8,138.817,0.00761436,15.1
15100,-11004.5,60.6161,-11065.1,153.781,0.0077647,15.2
15200,-11004.1,61.1516,-11065.2,155.139,0.00614437,15.3
15300,-11003.8,65.1997,-11069,165.301,0.00475948,15.4
15400,-11003.6,59.6057,-11063.2,150.849,0.00270451,15.5
15500,-11003.5,59.1508,-11062.7,149.832,0.00178958,15.6
15600,-11003.4,59.5405,-11063,150.485,0.00275873,15.7
15700,-11003.3,62.1934,-11065.4,157.338,0.00492744,15.8
15800,-11002.9,62.7629,-11065.7,158.589,0.00843907,15.9
15900,-11002.4,56.7944,-11059.2,144.026,0.00772112,16
16000,-11002,56.5038,-11058.5,143.362,0.00617187,16.1
16100,-11001.7,58.811,-11060.5,149.073,0.00630942,16.2
16200,-11001.5,58.6327,-11060.1,148.403,0.00513809,16.3
16300,-11001.4,60.8117,-11062.2,154.333,0.00359373,16.4
16400,-11001.2,59.2761,-11060.5,150.282,0.0029897,16.5
16500,-11001,59.1806,-11060.2,150.069,0.00560021,16.6
16600,-11000.6,55.6323,-11056.3,141.08,0.00853926,16.7
16700,-11000.2,56.3195,-11056.5,143.117,0.00933878,16.8
16800,-10999.7,56.6147,-11056.3,143.725,0.00932718,16.9
16900,-10999.2,61.4107,-11060.6,155.736,0.00687873,17
17000,-10998.8,58.1189,-11056.9,147.47,0.00570832,17.1
17100,-10998.6,58.0135,-11056.6,147.138,0.00429645,17.2
17200,-10998.4,59.2529,-11057.7,150.162,0.00259706,17.3
17300,-10998.3,60.4065,-11058.7,153.164,0.00193494,17.4
17400,-10998,61.5795,-11059.6,156.167,0.00561008,17.5
17500,-10997.7,61.7891,-11059.5,156.712,0.00893669,17.6
17600,-10997.3,56.4729,-11053.7,143.263,0.00855019,17.7
17700,-10996.8,56.861,-11053.6,144.23,0.00876769,17.8
17800,-10996.3,62.4355,-11058.7,158.05,0.00791593,17.9
17900,-10995.9,63.4373,-11059.3,160.881,0.00747939,18
18000,-10995.6,63.398,-11059,160.815,0.00694899,18.1
18100,-10995.3,65.9365,-11061.3,167.32,0.00463363,18.2
18200,-10995.1,63.385,-11058.5,160.921,0.00464138,18.3
18300,-10994.8,65.0285,-11059.8,165.102,0.00569135,18.4
18400,-10994.5,62.5915,-11057.1,158.774,0.00634718,18.5
18500,-10994,61.045,-11055.1,154.798,0.00838384,18.6
18600,-10993.6,62.4217,-11056,158.286,0.00960804,18.7
18700,-10993.1,63.1694,-11056.3,160.233,0.0090345,18.8
18800,-10992.7,63.7962,-11056.5,161.817,0.00672893,18.9
18900,-10992.4,66.6364,-11059,169.273,0.00587496,19
19000,-10992.1,65.4999,-11057.6,166.002,0.00772195,19.1
19100,-10991.8,66.6677,-11058.4,169.072,0.00761665,19.2
19200,-10991.4,64.699,-11056.1,164.513,0.00816779,19.3
19300,-10990.9,65.9655,-11056.9,167.556,0.00910551,19.4
19400,-10990.4,67.4416,-11057.9,171.045,0.00993025,19.5
19500,-10989.9,66.1601,-11056.1,168.05,0.0106291,19.6
19600,-10989.5,68.5462,-11058,174.213,0.00927509,19.7
19700,-10989.1,67.3737,-11056.5,171.041,0.00784099,19.8
19800,-10988.7,68.2518,-11057,173.35,0.0075508,19.9
19900,-10988.4,65.8888,-11054.2,167.325,0.00744385,20
20000,-10988,66.3689,-11054.3,168.759,0.0071756,20.1
20100,-10987.5,65.1272,-11052.7,165.254,0.00753996,20.2
20200,-10987,64.8018,-11051.8,164.702,0.00959257,20.3
20300,-10986.5,64.9973,-11051.5,164.897,0.0113197,20.4
20400,-10986,67.1317,-11053.2,170.301,0.0113267,20.5
20500,-10985.6,67.5394,-11053.1,171.32,0.00905727,20.6
20600,-10985.1,67.8118,-11052.9,172.085,0.0069548,20.7
20700,-10984.7,67.2382,-11052,170.397,0.00711351,20.8
20800,-10984.3,68.5591,-11052.9,174.077,0.00794587,20.9
20900,-10983.8,66.8481,-11050.7,169.643,0.0102387,21
21000,-10983.3,68.8851,-11052.2,174.968,0.0100205,21.1
21100,-10982.8,68.384,-11051.2,173.889,0.00827891,21.2
21200,-10982.3,65.435,-11047.7,166.476,0.0082548,21.3
21300,-10981.8,67.3101,-11049.1,171.063,0.00861898,21.4
21400,-10981.4,67.922,-11049.3,172.512,0.00748134,21.5
21500,-10981,68.7491,-11049.7,174.781,0.00665744,21.6
21600,-10980.6,69.7886,-11050.4,177.504,0.00746254,21.7
21700,-10980.2,68.2855,-11048.5,173.628,0.00832571,21.8
21800,-10979.8,71.1143,-11050.9,180.789,0.00689377,21.9
21900,-10979.3,69.474,-11048.8,176.479,0.00685981,22
22000,-10978.9,69.2027,-11048.1,176.394,0.0089532,22.1
22100,-10978.4,71.3024,-11049.7,181.393,0.00906288,22.2
22200,-10978,71.0901,-11049.1,181.09,0.00757078,22.3
22300,-10977.6,69.5853,-11047.2,176.881,0.00803652,22.4
22400,-10977.2,69.6101,-11046.8,177.055,0.00918994,22.5
22500,-10976.9,68.9288,-11045.8,175.002,0.00774475,22.6
22600,-10976.5,69.2784,-11045.8,176.193,0.00725534,22.7
22700,-10976.1,69.9069,-11046,177.695,0.00757967,22.8
22800,-10975.7,70.315,-11046,178.881,0.00675041,22.9
22900,-10975.2,69.2499,-11044.5,176.032,0.00806038,23
23000,-10974.8,70.7482,-11045.5,179.795,0.00794916,23.1
23100,-10974.3,71.3605,-11045.7,181.101,0.00722562,23.2
23200,-10973.9,71.6559,-11045.5,182.115,0.00672895,23.3
23300,-10973.4,72.0788,-11045.5,183.148,0.00737616,23.4
23400,-10973,71.2664,-11044.3,180.684,0.0083624,23.5
23500,-10972.6,72.8031,-11045.4,184.789,0.00928831,23.6
23600,-10972.2,73.2619,-11045.4,186.18,0.0082616,23.7
23700,-10971.8,73.0496,-11044.8,185.696,0.00614545,23.8
23800,-10971.3,71.9494,-11043.3,182.923,0.0057249,23.9
23900,-10970.9,74.6184,-11045.6,189.968,0.00549064,24
24000,-10970.5,71.5239,-11042,181.702,0.00634326,24.1
24100,-10970.1,73.7012,-11043.8,187.444,0.00810035,24.2
24200,-10969.7,73.7278,-11043.4,187.337,0.0076031,24.3
24300,-10969.3,72.6159,-11041.9,184.946,0.00748303,24.4
24400,-10968.9,74.8501,-11043.7,190.331,0.0090471,24.5
24500,-10968.4,74.2915,-11042.7,189.08,0.00806027,24.6
24600,-10968,72.4907,-11040.5,184.674,0.00800162,24.7
24700,-10967.6,72.4019,-11040,184.388,0.00959297,24.8
24800,-10967.1,72.5446,-11039.7,184.361,0.00851233,24.9
24900,-10966.7,72.516,-11039.2,184.596,0.00862485,25
