Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
21100,-190972,672.736,-191645,101.059,0.00892729,10.6
21200,-190969,746.051,-191715,112.072,0.00967423,10.65
21300,-190966,627.948,-191594,94.3306,0.0105873,10.7
21400,-190963,650.293,-191613,97.6872,0.011609,10.75
21500,-190960,658.339,-191618,98.8959,0.0114439,10.8
21600,-190956,740.775,-191697,111.279,0.0111641,10.85
21700,-190953,615.541,-191569,92.4667,0.0114352,10.9
21800,-190950,647.206,-191597,97.2236,0.0106833,10.95
21900,-190947,685.363,-191633,102.955,0.0103811,11
22000,-190944,731.129,-191675,109.831,0.0101459,11.05
22100,-190941,723.122,-191665,108.627,0.00959124,11.1
22200,-190939,676.662,-191615,101.649,0.00965684,11.15
22300,-190936,746.689,-191683,112.168,0.00937547,11.2
22400,-190934,711.863,-191645,106.936,0.00836835,11.25
22500,-190931,744.813,-191676,111.886,0.00783626,11.3
22600,-190929,754.602,-191684,113.357,0.00705128,11.35
22700,-190928,616.636,-191544,92.6312,0.00680076,11.4
22800,-190926,763.422,-191689,114.682,0.00685946,11.45
22900,-190924,671.028,-191595,100.802,0.00618933,11.5
23000,-190922,736.707,-191659,110.668,0.00571126,11.55
23100,-190920,663.129,-191584,99.6155,0.0061525,11.6
23200,-190919,713.139,-191632,107.128,0.00623098,11.65
23300,-190917,667.189,-191584,100.225,0.00685781,11.7
23400,-190915,771.158,-191686,115.844,0.00795729,11.75
23500,-190912,671.325,-191583,100.847,0.00839243,11.8
23600,-190910,715.788,-191625,107.526,0.00887534,11.85
23700,-190907,669.262,-191576,100.537,0.00946265,11.9
23800,-190904,752.156,-191656,112.989,0.010144,11.95
23900,-190901,612.381,-191513,91.992,0.0104225,12
24000,-190898,709.071,-191607,106.517,0.0104639,12.05
24100,-190895,685,-191580,102.901,0.0106333,12.1
24200,-190892,649.275,-191541,97.5342,0.0110983,12.15
24300,-190889,672.656,-191561,101.047,0.0116778,12.2
24400,-190885,626.391,-191511,94.0964,0.0119199,12.25
24500,-190882,703.063,-191585,105.614,0.0116109,12.3
24600,-190878,691.964,-191570,103.947,0.0110715,12.35
24700,-190876,635.438,-191511,95.4558,0.010576,12.4
24800,-190873,712.437,-191585,107.022,0.0107564,12.45
24900,-190869,746.165,-191616,112.089,0.0104884,12.5
25000,-190867,686.156,-191553,103.075,0.0097028,12.55
25100,-190864,718.391,-191583,107.917,0.00884167,12.6
25200,-190862,747.027,-191609,112.219,0.00759638,12.65
25300,-190860,743.27,-191603,111.654,0.00705663,12.7
25400,-190858,682.102,-191540,102.466,0.00676581,12.75
25500,-190856,630.65,-191487,94.7364,0.00659691,12.8
25600,-190854,685.557,-191540,102.985,0.00663315,12.85
25700,-190852,638.644,-191491,95.9373,0.00735634,12.9
25800,-190850,692.295,-191543,103.997,0.00720034,12.95
25900,-190848,671.427,-191520,100.862,0.0073287,13
26000,-190846,651.702,-191498,97.8989,0.0077161,13.05
26100,-190844,825.743,-191670,124.043,0.00772773,13.1
26200,-190842,704.194,-191546,105.784,0.00799986,13.15
26300,-190839,695.626,-191535,104.497,0.00865451,13.2
26400,-190837,757.942,-191594,113.858,0.00942755,13.25
26500,-190834,728.06,-191562,109.369,0.0103574,13.3
26600,-190830,633.051,-191463,95.0971,0.0110598,13.35
26700,-190827,708.138,-191535,106.377,0.0112598,13.4
26800,-190824,683.912,-191508,102.738,0.0117563,13.45
26900,-190820,608.398,-191429,91.3937,0.0121207,13.5
27000,-190817,693.449,-191510,104.17,0.0122258,13.55
27100,-190813,633.384,-191447,95.1473,0.0119168,13.6
27200,-190810,675.132,-191485,101.418,0.0113713,13.65
27300,-190807,750.145,-191557,112.687,0.0105552,13.7
27400,-190804,577.802,-191382,86.7975,0.0100834,13.75
27500,-190801,775.868,-191577,116.551,0.00988916,13.8
27600,-190799,738.1,-191537,110.878,0.00949602,13.85
27700,-190796,695.673,-191492,104.504,0.00940624,13.9
27800,-190793,684.239,-191478,102.787,0.00912894,13.95
27900,-190791,811.549,-191602,121.911,0.00858111,14
28000,-190789,643.198,-191432,96.6214,0.00765392,14.05
28100,-190787,644.283,-191431,96.7845,0.00724226,14.1
28200,-190785,757.44,-191542,113.783,0.00690208,14.15
28300,-190783,675.616,-191458,101.492,0.00647892,14.2
28400,-190781,592.855,-191374,89.0589,0.00662094,14.25
28500,-190779,725.087,-191504,108.923,0.00663551,14.3
28600,-190777,684.31,-191462,102.797,0.00683501,14.35
28700,-190775,710.61,-191486,106.748,0.00748587,14.4
28800,-190773,691.125,-191464,103.821,0.00781412,14.45
28900,-190771,778.186,-191549,116.899,0.00854832,14.5
29000,-190768,643.912,-191412,96.7286,0.0091518,14.55
29100,-190765,705.165,-191470,105.93,0.00989923,14.6
29200,-190762,691.293,-191453,103.846,0.0106443,14.65
29300,-190759,700.28,-191459,105.196,0.0105977,14.7
29400,-190756,722.427,-191478,108.523,0.0106124,14.75
29500,-190753,642.612,-191395,96.5333,0.0107688,14.8
29600,-190750,613.51,-191363,92.1618,0.0104753,14.85
29700,-190747,718.483,-191465,107.931,0.0110504,14.9
29800,-190743,637.074,-191380,95.7016,0.0118484,14.95
29900,-190740,610.254,-191350,91.6725,0.0118747,15
30000,-190737,718.733,-191455,107.968,0.0117217,15.05
30100,-190733,751.65,-191485,112.913,0.0111129,15.1
30200,-190730,685.016,-191415,102.904,0.0105388,15.15
30300,-190728,724.662,-191452,108.859,0.010078,15.2
30400,-190725,715.862,-191441,107.537,0.00974591,15.25
30500,-190722,744.572,-191467,111.85,0.00935776,15.3
30600,-190719,696.319,-191416,104.601,0.00895992,15.35
30700,-190717,756.018,-191473,113.569,0.00780852,15.4
30800,-190715,671.135,-191386,100.818,0.00706703,15.45
30900,-190713,723.36,-191437,108.663,0.00683933,15.5
31000,-190711,682.324,-191394,102.499,0.00697464,15.55
31100,-190709,583.059,-191292,87.5873,0.00746623,15.6
31200,-190707,663.924,-191371,99.7353,0.00792127,15.65
31300,-190705,728.456,-191433,109.429,0.00803938,15.7
31400,-190702,651.727,-191354,97.9026,0.00835617,15.75
31500,-190700,766.794,-191467,115.189,0.00846947,15.8
31600,-190697,686.907,-191384,103.187,0.00850317,15.85
31700,-190695,700.316,-191395,105.201,0.00897923,15.9
31800,-190692,799.591,-191492,120.115,0.00953585,15.95
31900,-190689,639.765,-191329,96.1068,0.0101814,16
32000,-190686,679.58,-191366,102.086,0.0113336,16.05
32100,-190683,723.688,-191407,108.712,0.0116825,16.1
32200,-190679,678.134,-191357,101.869,0.0120139,16.15
32300,-190676,611.642,-191287,91.8826,0.0121897,16.2
32400,-190672,661.498,-191334,99.3685,0.0123117,16.25
32500,-190669,672.207,-191341,100.979,0.0126065,16.3
32600,-190665,632.97,-191298,95.0865,0.0124281,16.35
32700,-190662,611.91,-191274,91.9212,0.0120656,16.4
32800,-190658,842.063,-191501,126.492,0.0116175,16.45
32900,-190655,654.257,-191310,98.284,0.010375,16.5
33000,-190653,720.58,-191373,108.247,0.00926543,16.55
33100,-190650,682.919,-191333,102.587,0.00934971,16.6
33200,-190648,749.457,-191397,112.583,0.00936183,16.65
33300,-190645,727.398,-191372,109.268,0.00884997,16.7
33400,-190643,747.22,-191390,112.249,0.00839993,16.75
33500,-190640,659.857,-191300,99.1223,0.00831075,16.8
33600,-190638,688.561,-191327,103.436,0.00811786,16.85
33700,-190636,632.385,-191268,94.9968,0.0075147,16.9
33800,-190634,757.37,-191391,113.771,0.00715932,16.95
33900,-190632,691.023,-191323,103.805,0.00696574,17
34000,-190630,674.96,-191305,101.393,0.00722472,17.05
34100,-190628,667.104,-191295,100.214,0.00746767,17.1
34200,-190625,723.953,-191349,108.749,0.00823149,17.15
34300,-190623,680.864,-191304,102.275,0.00906535,17.2
34400,-190620,725.899,-191346,109.047,0.00953428,17.25
34500,-190617,669.305,-191286,100.545,0.0103662,17.3
34600,-190614,718.363,-191332,107.91,0.0111405,17.35
34700,-190610,683.391,-191294,102.66,0.0113857,17.4
34800,-190607,690.759,-191298,103.762,0.0116374,17.45
34900,-190604,690.605,-191294,103.742,0.0114276,17.5
35000,-190601,640.085,-191241,96.1527,0.0109548,17.55
35100,-190598,711.946,-191310,106.95,0.0107681,17.6
35200,-190595,644.718,-191239,96.8463,0.0106529,17.65
35300,-190592,696.245,-191288,104.588,0.0106562,17.7
35400,-190589,665.83,-191254,100.019,0.01104,17.75
35500,-190585,674.013,-191259,101.251,0.0112222,17.8
35600,-190582,709.101,-191291,106.521,0.0107632,17.85
35700,-190579,690.616,-191270,103.741,0.0100336,17.9
35800,-190577,696.953,-191273,104.698,0.00945953,17.95
35900,-190574,736.914,-191311,110.697,0.00891512,18
36000,-190572,733.902,-191306,110.241,0.00812627,18.05
36100,-190570,758.059,-191328,113.875,0.00724103,18.1
36200,-190568,638.494,-191206,95.9168,0.00743773,18.15
36300,-190566,688.335,-191254,103.403,0.00764884,18.2
36400,-190563,735.21,-191299,110.446,0.00727964,18.25
36500,-190561,729.687,-191291,109.606,0.00712543,18.3
36600,-190559,631.453,-191191,94.856,0.00782652,18.35
36700,-190557,692.028,-191249,103.952,0.00841945,18.4
36800,-190554,652.352,-191207,97.9944,0.0086128,18.45
36900,-190552,656.828,-191208,98.6699,0.00895996,18.5
37000,-190549,698.791,-191248,104.973,0.00926767,18.55
37100,-190546,695.76,-191242,104.518,0.00934754,18.6
37200,-190544,677.946,-191222,101.84,0.00926099,18.65
37300,-190541,683.942,-191225,102.747,0.00988635,18.7
37400,-190538,683.671,-191221,102.69,0.010908,18.75
37500,-190535,702.845,-191237,105.584,0.0111501,18.8
37600,-190531,688.157,-191220,103.367,0.011189,18.85
37700,-190528,662.367,-191190,99.4926,0.0117579,18.9
37800,-190525,625.512,-191150,93.9681,0.01123,18.95
37900,-190522,723.003,-191245,108.603,0.0107889,19
38000,-190519,674.6,-191193,101.335,0.0105738,19.05
38100,-190516,622.349,-191138,93.4892,0.0100325,19.1
38200,-190513,647.164,-191160,97.2176,0.00966309,19.15
38300,-190510,753.25,-191264,113.155,0.0090554,19.2
38400,-190508,668.3,-191176,100.384,0.00848024,19.25
38500,-190506,730.76,-191236,109.769,0.00843497,19.3
38600,-190503,690.923,-191194,103.798,0.0077833,19.35
38700,-190501,675.856,-191177,101.52,0.00723583,19.4
38800,-190499,643.456,-191143,96.6519,0.00755898,19.45
38900,-190497,751.891,-191249,112.945,0.00804761,19.5
39000,-190495,715.978,-191211,107.556,0.00757456,19.55
39100,-190493,668.535,-191161,100.421,0.00739312,19.6
39200,-190490,729.772,-191220,109.619,0.00764052,19.65
39300,-190488,654.062,-191142,98.2432,0.00803974,19.7
39400,-190486,699.155,-191185,105.032,0.00817481,19.75
39500,-190483,688.374,-191172,103.391,0.00845353,19.8
39600,-190481,713.88,-191195,107.22,0.00868882,19.85
39700,-190478,655.823,-191134,98.5129,0.00911901,19.9
39800,-190475,713.786,-191189,107.211,0.00940165,19.95
39900,-190472,710.514,-191183,106.719,0.0101078,20
40000,-190469,698.672,-191168,104.947,0.010923,20.05
40100,-190466,685.079,-191151,102.892,0.0107558,20.1
40200,-190463,755.628,-191219,113.492,0.0102997,20.15
40300,-190460,685.398,-191146,102.938,0.00983611,20.2
40400,-190458,789.981,-191248,118.648,0.00971022,20.25
40500,-190455,760.215,-191215,114.16,0.00913228,20.3
40600,-190452,792.641,-191245,119.022,0.00857394,20.35
40700,-190450,759.575,-191210,114.059,0.00845403,20.4
40800,-190448,746.139,-191194,112.043,0.00819922,20.45
40900,-190445,841.692,-191287,126.393,0.0078135,20.5
41000,-190443,820.827,-191264,123.267,0.00726946,20.55
41100,-190441,858.215,-191299,128.895,0.00658235,20.6
41200,-190439,855.907,-191295,128.557,0.00602512,20.65
41300,-190438,906.78,-191345,136.217,0.0055853,20.7
41400,-190436,867.843,-191304,130.387,0.0055512,20.75
41500,-190435,921.961,-191357,138.541,0.00494157,20.8
41600,-190434,901.127,-191335,135.418,0.00441303,20.85
41700,-190433,903.418,-191336,135.758,0.00447116,20.9
41800,-190432,906.435,-191338,136.211,0.00444024,20.95
41900,-190431,886.446,-191317,133.201,0.00445807,21
42000,-190429,869.042,-191298,130.592,0.00436257,21.05
42100,-190428,899.941,-191328,135.221,0.00452366,21.1
42200,-190427,907.663,-191335,136.379,0.00486916,21.15
42300,-190426,899.243,-191325,135.126,0.0044785,21.2
42400,-190424,905.876,-191330,136.086,0.00422607,21.25
42500,-190423,907.526,-191330,136.357,0.00419592,21.3
42600,-190422,921.793,-191343,138.489,0.00404136,21.35
42700,-190420,911.877,-191332,136.992,0.0037455,21.4
42800,-190419,925.04,-191344,138.979,0.00374865,21.45
42900,-190418,938.734,-191357,141.039,0.00415944,21.5
43000,-190417,938.166,-191355,140.965,0.00463091,21.55
43100,-190415,917.309,-191332,137.837,0.00520073,21.6
43200,-190414,920.184,-191334,138.29,0.00541595,21.65
43300,-190413,929.214,-191342,139.653,0.00489288,21.7
43400,-190411,928.583,-191340,139.578,0.00415332,21.75
43500,-190410,934.211,-191345,140.427,0.0035568,21.8
43600,-190410,936.331,-191346,140.743,0.00292984,21.85
43700,-190409,929.404,-191338,139.706,0.00246247,21.9
43800,-190408,933.302,-191342,140.262,0.00243768,21.95
43900,-190408,935.869,-191344,140.637,0.00153856,22
44000,-190407,931.186,-191338,139.921,0.00115377,22.05
44100,-190407,928.333,-191335,139.481,0.00161484,22.1
44200,-190406,941.83,-191348,141.55,0.0016986,22.15
44300,-190405,933.556,-191339,140.282,0.00179588,22.2
44400,-190405,941.761,-191346,141.535,0.00256737,22.25
44500,-190404,943.853,-191348,141.825,0.00304745,22.3
44600,-190403,946.044,-191349,142.199,0.00334903,22.35
44700,-190402,954.518,-191357,143.491,0.003336,22.4
44800,-190401,946.95,-191348,142.333,0.00347985,22.45
44900,-190400,955.707,-191356,143.654,0.00384246,22.5
45000,-190399,957.973,-191357,143.986,0.00386522,22.55
45100,-190398,956.512,-191354,143.758,0.00444163,22.6
45200,-190396,942.503,-191339,141.691,0.00511108,22.65
45300,-190395,945.574,-191340,142.113,0.00543012,22.7
45400,-190393,941.502,-191335,141.485,0.00562803,22.75
45500,-190392,943.282,-191335,141.792,0.00580698,22.8
45600,-190390,939.812,-191330,141.234,0.00539763,22.85
45700,-190389,951.773,-191341,143.029,0.00478279,22.9
45800,-190388,957.434,-191345,143.888,0.00447311,22.95
45900,-190386,954.651,-191341,143.478,0.0040473,23
46000,-190385,960.621,-191346,144.363,0.0039598,23.05
46100,-190384,957.922,-191342,143.973,0.00394867,23.1
46200,-190383,952.409,-191335,143.144,0.00396749,23.15
46300,-190382,952.23,-191334,143.101,0.00364249,23.2
46400,-190381,937.892,-191319,140.941,0.00316823,23.25
46500,-190380,952.254,-191332,143.116,0.00311755,23.3
46600,-190379,948.192,-191327,142.484,0.00291329,23.35
46700,-190378,956.385,-191334,143.719,0.00264905,23.4
46800,-190377,958.82,-191336,144.098,0.00236072,23.45
46900,-190376,960.486,-191337,144.315,0.00227388,23.5
47000,-190375,965.697,-191341,145.129,0.00249575,23.55
47100,-190374,973.809,-191348,146.338,0.00298035,23.6
47200,-190374,975.136,-191349,146.532,0.00322191,23.65
47300,-190372,966.246,-191339,145.183,0.00349146,23.7
47400,-190371,969.066,-191340,145.602,0.00356332,23.75
47500,-190370,973.773,-191344,146.304,0.00374655,23.8
47600,-190369,974.29,-191343,146.399,0.00415521,23.85
47700,-190368,965.884,-191333,145.128,0.0047698,23.9
